CID10 CATEGORIA;Total_2018
F84:Transtornos Globais do Desenvolvimento;47.0
F88:Outros Transtornos do Desenvolvimento Psicologico;0.0
F89:Transtorno do Desenvolvimento Psicologico Nao Especificado;1.0
F90:Transtornos Hipercineticos;36.0
F91:Disturbios de Conduta;22.0
F92:Transtornos Mistos de Conduta e das Emocoes;46.0
F93:Transtornos Emocionais com Inicio Especificamente na Infancia;7.0
F94:Transtornos do Funcionamento Social com Inicio Especificamente Durante a Infancia ou a Adolescencia;1.0
F95:Tiques;32.0
F98:Outros Transtornos Comportamentais e Emocionais com Inicio Habitualmente Durante a Infancia ou a Adolescencia;20.0
F99:Transtorno Mental Nao Especificado em Outra Parte;150.0
Capítulo VI: Doencas do sistema nervoso (G00-G99);46033.0
G00:Meningite Bacteriana Nao Classificada em Outra Parte;285.0
G01:Meningite em Doencas Bacterianas Classificadas em Outra Parte;2.0
G02:Meningite em Outras Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;18.0
G03:Meningite Devida a Outras Causas e a Causas Nao Especificadas;90.0
G04:Encefalite, Mielite e Encefalomielite;192.0
G05:Encefalite, Mielite e Encefalomielite em Doencas Classificadas em Outra Parte;90.0
G06:Abscesso e Granuloma Intracranianos e Intra-Raquidianos;130.0
G07:Abscesso e Granuloma Intracranianos e Intraspinais em Doencas Classificadas em Outra Parte;9.0
G08:Flebite e Tromboflebite Intracranianas e Intra-Raquidianas;16.0
G09:Sequelas de Doencas Inflamatorias do Sistema Nervoso Central;45.0
G10:Doenca de Huntington;93.0
G11:Ataxia Hereditaria;349.0
G12:Atrofia Muscular Espinal e Sindromes Correlatas;423.0
G13:Atrofias Sistemicas Que Afetam Principalmente O Sistema Nervoso Central em Doencas Classificadas em Outra Parte;22.0
G20:Doenca de Parkinson;1789.0
G21:Parkinsonismo Secundario;91.0
G22:Parkinsonismo em Doencas Classificadas em Outra Parte;69.0
G23:Outras Doencas Degenerativas dos Ganglios da Base;21.0
G24:Distonia;178.0
G25:Outras Doencas Extrapiramidais e Transtornos dos Movimentos;174.0
G26:Doencas Extrapiramidais e Transtornos dos Movimentos em Doencas Classificadas em Outra Parte;7.0
G30:Doenca de Alzheimer;405.0
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;131.0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;51.0
G35:Esclerose Multipla;1099.0
G36:Outras Desmielinizaccoes Disseminadas Agudas;170.0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;303.0
G40:Epilepsia;4910.0
G41:Estado de Mal Epileptico;50.0
G43:Enxaqueca;628.0
G44:Outras Sindromes de Algias Cefalicas;304.0
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;837.0
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);266.0
G47:Disturbios do Sono;266.0
G50:Transtornos do Nervo Trigemeo;351.0
G51:Transtornos do Nervo Facial;1243.0
G52:Transtornos de Outros Nervos Cranianos;72.0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;76.0
G54:Transtornos das Raizes e dos Plexos Nervosos;722.0
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;1036.0
G56:Mononeuropatias dos Membros Superiores;21324.0
G57:Mononeuropatias dos Membros Inferiores;782.0
G58:Outras Mononeuropatias;414.0
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;80.0
G60:Neuropatia Hereditaria e Idiopatica;169.0
G61:Polineuropatia Inflamatoria;865.0
G62:Outras Polineuropatias;691.0
G63:Polineuropatia em Doencas Classificadas em Outra Parte;590.0
G64:Outros Transtornos do Sistema Nervoso Periferico;62.0
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;343.0
G71:Transtornos Primarios dos Musculos;298.0
G72:Outras Miopatias;135.0
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;33.0
G80:Paralisia Cerebral Infantil;66.0
G81:Hemiplegia;290.0
G82:Paraplegia e Tetraplegia;689.0
G83:Outras Sindromes Paraliticas;307.0
G90:Transtornos do Sistema Nervoso Autonomo;125.0
G91:Hidrocefalia;541.0
G92:Encefalopatia Toxica;11.0
G93:Outros Transtornos do Encefalo;532.0
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;23.0
G95:Outras Doencas da Medula Espinal;325.0
G96:Outros Transtornos do Sistema Nervoso Central;49.0
G97:Transtornos Pos-ProcedimeNao do Sistema Nervoso Nao Classificados em Outra Parte;20.0
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;54.0
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;202.0
Capítulo VII: Doencas do olho e anexos (H00-H59);42461.0
H00:Hordeolo e Calazio;44.0
H01:Outras Inflamacoes da Palpebra;44.0
H02:Outros Transtornos da Palpebra;587.0
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;11.0
H04:Transtornos do Aparelho Lacrimal;93.0
H05:Transtornos da Orbita;88.0
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;28.0
H10:Conjuntivite;1812.0
H11:Outros Transtornos da Conjuntiva;4636.0
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;20.0
H15:Transtornos da Esclerotica;38.0
H16:Ceratite;1055.0
H17:Cicatrizes e Opacidades da Cornea;176.0
H18:Outros Transtornos da Cornea;1787.0
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;83.0
H20:Iridociclite;167.0
H21:Outros Transtornos da Iris e do Corpo Ciliar;20.0
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;17.0
H25:Catarata Senil;7113.0
H26:Outras Cataratas;4677.0
H27:Outros Transtornos do Cristalino;92.0
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;985.0
H30:Inflamacao Coriorretiniana;479.0
H31:Outros Transtornos da Coroide;168.0
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;87.0
H33:DescolameNaos e Defeitos da Retina;4107.0
H34:Oclusoes Vasculares da Retina;264.0
H35:Outros Transtornos da Retina;1464.0
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;1889.0
H40:Glaucoma;2087.0
H42:Glaucoma em Doencas Classificadas em Outra Parte;20.0
H43:Transtornos do Humor Vitreo;251.0
H44:Transtornos do Globo Ocular;376.0
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;117.0
H46:Neurite Optica;247.0
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;146.0
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;23.0
H49:Estrabismo Paralitico;123.0
H50:Outros Estrabismos;264.0
H51:Outros Transtornos do Movimento Binocular;20.0
H52:Transtornos da Refracao e da Acomodacao;432.0
H53:Disturbios Visuais;403.0
H54:Cegueira e Visao Subnormal;5684.0
H55:Nistagmo e Outros Movimentos Irregulares do Olho;10.0
H57:Outros Transtornos do Olho e Anexos;156.0
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;15.0
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;56.0
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);4343.0
H60:Otite Externa;98.0
H61:Outros Transtornos do Ouvido Externo;26.0
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;14.0
H65:Otite Media Nao-Supurativa;192.0
H66:Otite Media Supurativa e as Nao Especificadas;464.0
H67:Otite Media em Doencas Classificadas em Outra Parte;36.0
H68:Salpingite e Obstrucao da Trompa de Eustaquio;187.0
H69:Outros Transtornos da Trompa de Eustaquio;17.0
H70:Mastoidite e Afeccoes Correlatas;178.0
H71:Colesteatoma do Ouvido Medio;162.0
H72:Perfuracao da Membrana do Timpano;204.0
H73:Outros Transtornos da Membrana do Timpano;12.0
H74:Outros Transtornos do Ouvido Medio e da Mastoide;39.0
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;6.0
H80:Otosclerose;148.0
H81:Transtornos da Funcao Vestibular;661.0
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;40.0
H83:Outros Transtornos do Ouvido Interno;1004.0
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;585.0
H91:Outras Perdas de Audicao;98.0
H92:Otalgia e Secrecao Auditiva;76.0
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;72.0
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;2.0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-ProcedimeNaos, Nao Classificados em Outra Parte;22.0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);142529.0
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;25.0
I01:Febre Reumatica com Comprometimento do Coracao;77.0
I02:Coreia Reumatica;5.0
I05:Doencas Reumaticas da Valva Mitral;1498.0
I06:Doencas Reumaticas da Valva Aortica;614.0
I07:Doencas Reumaticas da Valva Tricuspide;32.0
I08:Doencas de Multiplas Valvas;183.0
I09:Outras Doencas Reumaticas do Coracao;43.0
I10:Hipertensao Essencial (Primaria);5553.0
I11:Doenca Cardiaca Hipertensiva;1132.0
I12:Doenca Renal Hipertensiva;66.0
I13:Doenca Cardiaca e Renal Hipertensiva;29.0
I15:Hipertensao Secundaria;155.0
I20:Angina Pectoris;7870.0
I21:Infarto Agudo do Miocardio;10898.0
I22:Infarto do Miocardio Recorrente;72.0
I23:Algumas Complicacoes Atuais Subsequentes ao Infarto Agudo do Miocardio;80.0
I24:Outras Doencas Isquemicas Agudas do Coracao;644.0
I25:Doenca Isquemica Cronica do Coracao;8209.0
I26:Embolia Pulmonar;1350.0
I27:Outras Formas de Doenca Cardiaca Pulmonar;261.0
I28:Outras Doencas dos Vasos Pulmonares;13.0
I30:Pericardite Aguda;142.0
I31:Outras Doencas do Pericardio;114.0
I32:Pericardite em Doencas Classificadas em Outra Parte;18.0
I33:Endocardite Aguda e Subaguda;234.0
I34:Transtornos Nao-Reumaticos da Valva Mitral;898.0
I35:Transtornos Nao-Reumaticos da Valva Aortica;1195.0
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;23.0
I37:Transtornos da Valva Pulmonar;39.0
I38:Endocardite de Valva Nao Especificada;31.0
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;29.0
I40:Miocardite Aguda;194.0
I41:Miocardite em Doencas Classificadas em Outra Parte;31.0
I42:Cardiomiopatias;2144.0
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;90.0
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;623.0
I45:Outros Transtornos de Conducao;180.0
I46:Parada Cardiaca;97.0
I47:Taquicardia Paroxistica;620.0
I48: Flutter  e Fibrilacao Atrial;987.0
I49:Outras Arritmias Cardiacas;1702.0
I50:Insuficiencia Cardiaca;8549.0
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;261.0
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;11.0
I60:Hemorragia Subaracnoide;1208.0
I61:Hemorragia Intracerebral;882.0
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;279.0
I63:Infarto Cerebral;2515.0
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;10574.0
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;187.0
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;58.0
I67:Outras Doencas Cerebrovasculares;1685.0
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;93.0
I69:Sequelas de Doencas Cerebrovasculares;4710.0
I70:Aterosclerose;1256.0
I71:Aneurisma e Disseccao da Aorta;958.0
I72:Outros Aneurismas;406.0
I73:Outras Doencas Vasculares Perifericas;990.0
I74:Embolia e Trombose Arteriais;1128.0
I77:Outras Afeccoes das Arterias e Arteriolas;301.0
I78:Doencas dos Capilares;15.0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;189.0
I80:Flebite e Tromboflebite;3954.0
I81:Trombose da Veia Porta;101.0
I82:Outra Embolia e Trombose Venosas;4775.0
I83:Varizes dos Membros Inferiores;33357.0
I84:Hemorroidas;10913.0
I85:Varizes Esofagianas;204.0
I86:Varizes de Outras Localizacoes;1671.0
I87:Outras Transtornos das Veias;2072.0
I88:Linfadenite Inespecifica;74.0
I89:Outros Transtornos Nao-Infeccaosos dos Vasos Linfaticos e dos Ganglios Linfaticos;741.0
I95:Hipotensao;71.0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;77.0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;20.0
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;44.0
Capítulo X: Doencas do aparelho respiratório (J00-J99);19249.0
J00:Nasofaringite Aguda [Resfriado Comum];29.0
J01:Sinusite Aguda;300.0
J02:Faringite Aguda;39.0
J03:Amigdalite Aguda;145.0
J04:Laringite e Traqueite Agudas;90.0
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;3.0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;195.0
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;9.0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;39.0
J11:Influenza [Gripe] Devida a Virus Nao Identificado;121.0
J12:Pneumonia Viral Nao Classificada em Outra Parte;56.0
J13:Pneumonia Devida a Streptococcus Pneumoniae;57.0
J14:Pneumonia Devida a Haemophilus Infuenzae;11.0
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;2433.0
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;87.0
J17:Pneumonia em Doencas Classificadas em Outra Parte;76.0
J18:Pneumonia por Microorganismo Nao Especificada;1904.0
J20:Bronquite Aguda;154.0
J21:Bronquiolite Aguda;30.0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;92.0
J30:Rinite Alergica e Vasomotora;116.0
J31:Rinite, Nasofaringite e Faringite Cronicas;69.0
J32:Sinusite Cronica;549.0
J33:Polipo Nasal;176.0
J34:Outros Transtornos do Nariz e dos Seios Paranasais;2126.0
J35:Doencas Cronicas das Amigdalas e das Adenoides;565.0
J36:Abscesso Periamigdaliano;71.0
J37:Laringite e Laringotraqueite Cronicas;108.0
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;662.0
J39:Outras Doencas das Vias Aereas Superiores;83.0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;84.0
J41:Bronquite Cronica Simples e a Mucopurulenta;39.0
J42:Bronquite Cronica Nao Especificada;113.0
J43:Enfisema;470.0
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;2666.0
J45:Asma;2135.0
J46:Estado de Mal Asmatico;34.0
J47:Bronquectasia;305.0
J60:Pneumoconiose dos Mineiros de Carvao;0.0
J61:Pneumoconiose Devida a AmiaNao [Asbesto] e Outras Fibras Minerais;3.0
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;42.0
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;13.0
J64:Pneumoconiose Nao Especificada;13.0
J65:Pneumoconiose Associada com Tuberculose;4.0
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;3.0
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;44.0
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;20.0
J69:Pneumonite Devida a Solidos e Liquidos;13.0
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;15.0
J80:Sindrome do Desconforto Respiratorio do Adulto;24.0
J81:Edema Pulmonar, Nao Especificado de Outra Forma;73.0
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;3.0
J84:Outras Doencas Pulmonares Intersticiais;443.0
J85:Abscesso do Pulmao e do Mediastino;146.0
J86:Piotorax;112.0
J90:Derrame Pleural Nao Classificado em Outra Parte;578.0
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;197.0
J92:Placas Pleurais;7.0
J93:Pneumotorax;583.0
J94:Outras Afeccoes Pleurais;164.0
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;84.0
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;193.0
J98:Outros Transtornos Respiratorios;199.0
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;32.0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);199848.0
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;14.0
K01:Dentes Inclusos e Impactados;112.0
K02:Carie Dentaria;17.0
K03:Outras Doencas dos Tecidos Dentarios Duros;26.0
K04:Doencas da Polpa e dos Tecidos Periapicais;125.0
K05:Gengivite e Doencas Periodontais;56.0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;23.0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);1548.0
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;234.0
K09:Cistos da Regiao Bucal Nao Classificados em Outra Parte;98.0
K10:Outras Doencas dos Maxilares;200.0
K11:Doencas das Glandulas Salivares;118.0
K12:Estomatite e Lesoes Correlatas;68.0
K13:Outras Doencas do Labio e da Mucosa Oral;33.0
K14:Doencas da Lingua;5.0
K20:Esofagite;188.0
K21:Doenca de Refluxo Gastroesofagico;1345.0
K22:Outras Doencas do Esofago;358.0
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;207.0
K25:Ulcera Gastrica;942.0
K26:Ulcera Duodenal;356.0
K27:Ulcera Peptica de Localizacao Nao Especificada;130.0
K28:Ulcera Gastrojejunal;45.0
K29:Gastrite e Duodenite;475.0
K30:Dispepsia;102.0
K31:Outras Doencas do Estomago e do Duodeno;212.0
K35:Apendicite Aguda;26008.0
K36:Outras Formas de Apendicite;250.0
K37:Apendicite, sem Outras Especificacoes;1042.0
K38:Outras Doencas do Apendice;92.0
K40:Hernia Inguinal;44819.0
K41:Hernia Femoral;510.0
K42:Hernia Umbilical;24629.0
K43:Hernia Ventral;8643.0
K44:Hernia Diafragmatica;378.0
K45:Outras Hernias Abdominais;1834.0
K46:Hernia Abdominal Nao Especificada;6296.0
K50:Doenca de Crohn [Enterite Regional];1260.0
K51:Colite Ulcerativa;1124.0
K52:Outras Gastroenterites e Colites Nao-Infecciosas;170.0
K55:Transtornos Vasculares do Intestino;110.0
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;1014.0
K57:Doenca Diverticular do Intestino;897.0
K58:Sindrome do Colon Irritavel;61.0
K59:Outros Transtornos Funcionais do Intestino;229.0
K60:Fissura e Fistula das Regioes Anal e Retal;5581.0
K61:Abscesso das Regioes Anal e Retal;1173.0
K62:Outras Doencas do Reto e do Anus;589.0
K63:Outras Doencas do Intestino;609.0
K65:Peritonite;286.0
K66:Outros Transtornos do Peritonio;163.0
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;8.0
K70:Doenca Alcoolica do Figado;1149.0
K71:Doenca Hepatica Toxica;151.0
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;157.0
K73:Hepatite Cronica Nao Classificada em Outra Parte;140.0
K74:Fibrose e Cirrose Hepaticas;1027.0
K75:Outras Doencas Inflamatorias do Figado;536.0
K76:Outras Doencas do Figado;511.0
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;44.0
K80:Colelitiase;46137.0
K81:Colecistite;10611.0
K82:Outras Doencas da Vesicula Biliar;667.0
K83:Outras Doencas das Vias Biliares;634.0
K85:Pancreatite Aguda;1683.0
K86:Outras Doencas do Pancreas;463.0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;79.0
K90:Ma-Absorcao Intestinal;55.0
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;284.0
K92:Outras Doencas do Aparelho Digestivo;649.0
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;59.0
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);20887.0
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;0.0
L01:Impetigo;41.0
L02:Abscesso Cutaneo, Furunculo e Antraz;2525.0
L03:Celulite (Flegmao);1529.0
L04:Linfadenite Aguda;61.0
L05:Cisto Pilonidal;3329.0
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneoo;830.0
L10:Penfigo;202.0
L11:Outras Afeccoes Acantoliticas;13.0
L12:Penfigoide;41.0
L13:Outras Afeccoes Bolhosas;42.0
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;9.0
L20:Dermatite Atopica;294.0
L21:Dermatite Seborreica;12.0
L22:Dermatite das Fraldas;1.0
L23:Dermatites Alergicas de Contato;725.0
L24:Dermatites de Contato por Irritantes;144.0
L25:Dermatite de Contato Nao Especificada;429.0
L26:Dermatite Esfoliativa;34.0
L27:Dermatite Devida a Substancias de Uso Interno;20.0
L28:Liquen Simples Cronico e Prurigo;54.0
L29:Prurido;30.0
L30:Outras Dermatites;442.0
L40:Psoriase;1248.0
L41:Parapsoriase;16.0
L42:Pitiriase Rosea;10.0
L43:Liquen Plano;49.0
L44:Outras Afeccoes Papulo-Descamativas;22.0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;11.0
L50:Urticaria;177.0
L51:Eritema Polimorfo (Eritema Multiforme);89.0
L52:Eritema Nodoso;91.0
L53:Outras Afeccoes Eritematosas;25.0
L54:Eritema em Doencas Classificadas em Outra Parte;10.0
L55:Queimadura Solar;17.0
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;24.0
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;114.0
L58:Radiodermatite;7.0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;7.0
L60:Afeccoes das Unhas;748.0
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;7.0
L63:Alopecia Areata;12.0
L64:Alopecia Androgenica;2.0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;0.0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];20.0
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;1.0
L68:Hipertricose;1.0
L70:Acne;11.0
L71:Rosacea;39.0
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;721.0
L73:Outras Afeccoes Foliculares;270.0
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;6.0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;2.0
L80:Vitiligo;54.0
L81:Outros Transtornos da Pigmentacao;9.0
L82:Ceratose Seborreica;10.0
L83:Acantose Nigricans;4.0
L84:Calos e Calosidades;610.0
L85:Outras Formas de Espessamento Epidermico;162.0
L86:Ceratodermia em Doencas Classificadas em Outra Parte;8.0
L87:Transtornos da Eliminacao Transepidermica;4.0
L88:Piodermite Gangrenosa;58.0
L89:Ulcera de Decubito;75.0
L90:Afeccoes Atroficas da Pele;275.0
L91:Afeccoes Hipertroficas da Pele;296.0
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;267.0
L93:Lupus Eritematoso;585.0
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;69.0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;118.0
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;1919.0
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;1563.0
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;237.0
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);389257.0
M00:Artrite Piogenica;502.0
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;104.0
M02:Artropatias Reacaonais;75.0
M03:Artropatias Pos-Infecciosas e Reacaonais em Doencas Infecciosas Classificadas em Outra Parte;57.0
M05:Artrite Reumatoide Soro-Positiva;3811.0
M06:Outras Artrites Reumatoides;2677.0
M07:Artropatias Psoriasicas e Enteropaticas;442.0
M08:Artrite Juvenil;83.0
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;14.0
M10:Gota;1076.0
M11:Outras Artropatias por Deposicao de Cristais;32.0
M12:Outras Artropatias Especificadas;230.0
M13:Outras Artrites;1238.0
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;149.0
M15:Poliartrose;1517.0
M16:Coxartrose [Artrose do Quadril];9901.0
M17:Gonartrose [Artrose do Joelho];15926.0
M18:Artrose da Primeira Articulacao Carpometacarpiana;289.0
M19:Outras Artroses;5703.0
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;3680.0
M21:Outras Deformidades Adquiridas dos Membros;1557.0
M22:Transtornos da Rotula [Patela];2259.0
M23:Transtornos Internos dos Joelhos;43212.0
M24:Outras Transtornos Articulares Especificos;1657.0
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;15789.0
M30:Poliarterite Nodosa e Afeccoes Correlatas;43.0
M31:Outras Vasculopatias Necrotizantes;193.0
M32:Lupus Eritematoso Disseminado [Sistemico];2628.0
M33:Dermatopoliomiosite;275.0
M34:Esclerose Sistemica;380.0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;508.0
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;63.0
M40:Cifose e Lordose;126.0
M41:Escoliose;917.0
M42:Osteocondrose da Coluna Vertebral;34.0
M43:Outras Dorsopatias Deformantes;1140.0
M45:Espondilite Ancilosante;1496.0
M46:Outras Espondilopatias Inflamatorias;858.0
M47:Espondilose;3025.0
M48:Outras Espondilopatias;1003.0
M49:Espondilopatias em Doencas Classificadas em Outra Parte;103.0
M50:Transtornos dos Discos Cervicais;6087.0
M51:Outros Transtornos de Discos Intervertebrais;64283.0
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;1590.0
M54:Dorsalgia;88932.0
M60:Miosite;147.0
M61:Calcificacao e Ossificacao do Musculo;53.0
M62:Outros Transtornos Musculares;2175.0
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;46.0
M65:Sinovite e Tenossinovite;17933.0
M66:Ruptura Espontanea de Sinovia e de Tendao;1543.0
M67:Outros Transtornos das Sinovias e dos Tendoes;825.0
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;222.0
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;1286.0
M71:Outras Bursopatias;2112.0
M72:Transtornos Fibroblasticos;1904.0
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;83.0
M75:Lesoes do Ombro;49212.0
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;1679.0
M77:Outras Entesopatias;7672.0
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;6552.0
M80:Osteoporose com Fratura Patologica;106.0
M81:Osteoporose sem Fratura Patologica;122.0
M82:Osteoporose em Doencas Classificadas em Outra Parte;27.0
M83:Osteomalacia do Adulto;49.0
M84:Transtornos da Continuidade do Osso;2433.0
