CID10 CATEGORIA;Total_2020
G26:Doencas Extrapiramidais e Transtornos dos Movimentos em Doencas Classificadas em Outra Parte;7
G30:Doenca de Alzheimer;616
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;185
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;62
G35:Esclerose Multipla;1895
G36:Outras Desmielinizacoes Disseminadas Agudas;311
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;345
G40:Epilepsia;6823
G41:Estado de Mal Epileptico;103
G43:Enxaqueca;582
G44:Outras Sindromes de Algias Cefalicas;427
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;992
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);413
G47:Disturbios do Sono;295
G50:Transtornos do Nervo Trigemeo;401
G51:Transtornos do Nervo Facial;875
G52:Transtornos de Outros Nervos Cranianos;76
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;132
G54:Transtornos das Raizes e dos Plexos Nervosos;1359
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;2301
G56:Mononeuropatias dos Membros Superiores;22735
G57:Mononeuropatias dos Membros Inferiores;1034
G58:Outras Mononeuropatias;420
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;56
G60:Neuropatia Hereditaria e Idiopatica;199
G61:Polineuropatia Inflamatoria;1240
G62:Outras Polineuropatias;747
G63:Polineuropatia em Doencas Classificadas em Outra Parte;1264
G64:Outros Transtornos do Sistema Nervoso Periferico;85
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;518
G71:Transtornos Primarios dos Musculos;345
G72:Outras Miopatias;153
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;24
G80:Paralisia Cerebral Infantil;111
G81:Hemiplegia;564
G82:Paraplegia e Tetraplegia;938
G83:Outras Sindromes Paraliticas;578
G90:Transtornos do Sistema Nervoso Autonomo;117
G91:Hidrocefalia;628
G92:Encefalopatia Toxica;7
G93:Outros Transtornos do Encefalo;825
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;39
G95:Outras Doencas da Medula Espinal;421
G96:Outros Transtornos do Sistema Nervoso Central;187
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao  Classificados em Outra Parte;16
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;30
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;225
Capítulo VII: Doencas do olho e anexos (H00-H59);28177
H00:Hordeolo e Calazio;30
H01:Outras Inflamacoes da Palpebra;14
H02:Outros Transtornos da Palpebra;266
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;6
H04:Transtornos do Aparelho Lacrimal;54
H05:Transtornos da Orbita;69
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;15
H10:Conjuntivite;598
H11:Outros Transtornos da Conjuntiva;1605
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;13
H15:Transtornos da Esclerotica;38
H16:Ceratite;775
H17:Cicatrizes e Opacidades da Cornea;147
H18:Outros Transtornos da Cornea;1097
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;71
H20:Iridociclite;149
H21:Outros Transtornos da Iris e do Corpo Ciliar;26
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;89
H25:Catarata Senil;3402
H26:Outras Cataratas;2163
H27:Outros Transtornos do Cristalino;62
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;306
H30:Inflamacao Coriorretiniana;353
H31:Outros Transtornos da Coroide;138
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;43
H33:Descolamentos e Defeitos da Retina;3879
H34:Oclusoes Vasculares da Retina;261
H35:Outros Transtornos da Retina;1353
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;2219
H40:Glaucoma;1780
H42:Glaucoma em Doencas Classificadas em Outra Parte;17
H43:Transtornos do Humor Vitreo;187
H44:Transtornos do Globo Ocular;266
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;126
H46:Neurite Optica;254
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;140
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;36
H49:Estrabismo Paralitico;150
H50:Outros Estrabismos;151
H51:Outros Transtornos do Movimento Binocular;26
H52:Transtornos da Refracao e da Acomodacao;252
H53:Disturbios Visuais;412
H54:Cegueira e Visao Subnormal;4907
H55:Nistagmo e Outros Movimentos Irregulares do Olho;9
H57:Outros Transtornos do Olho e Anexos;143
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;8
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;72
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);3092
H60:Otite Externa;62
H61:Outros Transtornos do Ouvido Externo;14
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;17
H65:Otite Media Nao-Supurativa;126
H66:Otite Media Supurativa e as Nao Especificadas;231
H67:Otite Media em Doencas Classificadas em Outra Parte;13
H68:Salpingite e Obstrucao da Trompa de Eustaquio;68
H69:Outros Transtornos da Trompa de Eustaquio;11
H70:Mastoidite e Afeccoes Correlatas;114
H71:Colesteatoma do Ouvido Medio;103
H72:Perfuracao da Membrana do Timpano;89
H73:Outros Transtornos da Membrana do Timpano;10
H74:Outros Transtornos do Ouvido Medio e da Mastoide;15
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;7
H80:Otosclerose;77
H81:Transtornos da Funcao Vestibular;668
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;56
H83:Outros Transtornos do Ouvido Interno;611
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;601
H91:Outras Perdas de Audicao;62
H92:Otalgia e Secrecao Auditiva;54
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;68
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;3
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;12
Capítulo IX: Doencas do aparelho circulatório (I00-I99);131961
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;24
I01:Febre Reumatica com Comprometimento do Coracao;112
I02:Coreia Reumatica;10
I05:Doencas Reumaticas da Valva Mitral;1489
I06:Doencas Reumaticas da Valva Aortica;471
I07:Doencas Reumaticas da Valva Tricuspide;54
I08:Doencas de Multiplas Valvas;225
I09:Outras Doencas Reumaticas do Coracao;44
I10:HipertensaoEssencial (Primaria);9235
I11:Doenca Cardiaca Hipertensiva;1342
I12:Doenca Renal Hipertensiva;93
I13:Doenca Cardiaca e Renal Hipertensiva;76
I15:Hipertensao Secundaria;456
I20:Angina Pectoris;7879
I21:Infarto Agudo do Miocardio;9616
I22:Infarto do Miocardio Recorrente;77
I23:Algumas Complicaccoes Atuais Subsequentes ao Infarto Agudo do Miocardio;89
I24:Outras Doencas Isquemicas Agudas do Coracao;646
I25:Doenca Isquemica Cronica do Coracao;10165
I26:Embolia Pulmonar;1587
I27:Outras Formas de Doenca Cardiaca Pulmonar;292
I28:Outras Doencas dos Vasos Pulmonares;13
I30:Pericardite Aguda;170
I31:Outras Doencas do Pericardio;142
I32:Pericardite em Doencas Classificadas em Outra Parte;18
I33:Endocardite Aguda e Subaguda;224
I34:Transtornos Nao-Reumaticos da Valva Mitral;701
I35:Transtornos Nao-Reumaticos da Valva Aortica;1514
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;17
I37:Transtornos da Valva Pulmonar;59
I38:Endocardite de Valva Nao Especificada;29
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;44
I40:Miocardite Aguda;180
I41:Miocardite em Doencas Classificadas em Outra Parte;55
I42:Cardiomiopatias;2490
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;52
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;508
I45:Outros Transtornos de Conducao;235
I46:Parada Cardiaca;132
I47:Taquicardia Paroxistica;688
I48: Flutter  e Fibrilacao Atrial;1023
I49:Outras Arritmias Cardiacas;1565
I50:Insuficiencia Cardiaca;11474
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;357
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;18
I60:Hemorragia Subaracnoide;1450
I61:Hemorragia Intracerebral;1251
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;248
I63:Infarto Cerebral;3253
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;11772
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;166
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;69
I67:Outras Doencas Cerebrovasculares;1953
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;68
I69:Sequelas de Doencas Cerebrovasculares;6787
I70:Aterosclerose;1450
I71:Aneurisma e Disseccao da Aorta;1045
I72:Outros Aneurismas;392
I73:Outras Doencas Vasculares Perifericas;1183
I74:Embolia e Trombose Arteriais;1207
I77:Outras Afeccoes das Arterias e Arteriolas;261
I78:Doencas dos Capilares;25
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;168
I80:Flebite e Tromboflebite;3377
I81:Trombose da Veia Porta;107
I82:Outra Embolia e Trombose Venosas;5496
I83:Varizes dos Membros Inferiores;15546
I84:Hemorroidas;4973
I85:Varizes Esofagianas;154
I86:Varizes de Outras Localizacoes;714
I87:Outras Transtornos das Veias;2156
I88:Linfadenite Inespecifica;44
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;722
I95:Hipotensao;42
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;129
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;27
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;36
Capítulo X: Doencas do aparelho respiratório (J00-J99);51128
J00:Nasofaringite Aguda [Resfriado Comum];2019
J01:Sinusite Aguda;797
J02:Faringite Aguda;245
J03:Amigdalite Aguda;455
J04:Laringite e Traqueite Agudas;63
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;22
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;8928
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;268
J11:Influenza [Gripe] Devida a Virus Nao Identificado;15285
J12:Pneumonia Viral Nao Classificada em Outra Parte;1157
J13:Pneumonia Devida a Streptococcus Pneumoniae;34
J14:Pneumonia Devida a Haemophilus Infuenzae;26
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;1678
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;76
J17:Pneumonia em Doencas Classificadas em Outra Parte;66
J18:Pneumonia por Microorganismo Nao Especificada;1803
J20:Bronquite Aguda;311
J21:Bronquiolite Aguda;50
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;405
J30:Rinite Alergica e Vasomotora;200
J31:Rinite, Nasofaringite e Faringite Cronicas;68
J32:Sinusite Cronica;316
J33:Polipo Nasal;87
J34:Outros Transtornos do Nariz e dos Seios Paranasais;871
J35:Doencas Cronicas das Amigdalas e das Adenoides;220
J36:Abscesso Periamigdaliano;38
J37:Laringite e Laringotraqueite Cronicas;49
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;335
J39:Outras Doencas das Vias Aereas Superiores;234
J40:Bronquite Nao Especificada Como Aguda ou Cronica;132
J41:Bronquite Cronica Simples e a Mucopurulenta;145
J42:Bronquite Cronica Nao Especificada;190
J43:Enfisema;501
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;3426
J45:Asma;6468
J46:Estado de Mal Asmatico;40
J47:Bronquectasia;366
J60:Pneumoconiose dos Mineiros de Carvao;4
J61:Pneumoconiose Devida a Amianto [Asbesto] e Outras Fibras Minerais;5
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;120
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;37
J64:Pneumoconiose Nao Especificada;31
J65:Pneumoconiose Associada com Tuberculose;1
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;13
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;82
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;19
J69:Pneumonite Devida a Solidos e Liquidos;40
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;87
J80:Sindrome do Desconforto Respiratorio do Adulto;69
J81:Edema Pulmonar, Nao Especificado de Outra Forma;48
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;12
J84:Outras Doencas Pulmonares Intersticiais;716
J85:Abscesso do Pulmao e do Mediastino;111
J86:Piotorax;104
J90:Derrame Pleural Nao Classificado em Outra Parte;343
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;227
J92:Placas Pleurais;13
J93:Pneumotorax;464
J94:Outras Afeccoes Pleurais;135
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;173
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;395
J98:Outros Transtornos Respiratorios;410
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;95
Capítulo XI: Doencas do aparelho digestivo (K00-K93);113627
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;6
K01:Dentes Inclusos e Impactados;46
K02:Carie Dentaria;4
K03:Outras Doencas dos Tecidos Dentarios Duros;6
K04:Doencas da Polpa e dos Tecidos Periapicais;73
K05:Gengivite e Doencas Periodontais;29
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;10
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);1005
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;125
K09:Cistos da Regiao  Bucal Nao Classificados em Outra Parte;58
K10:Outras Doencas dos Maxilares;126
K11:Doencas das Glandulas Salivares;51
K12:Estomatite e Lesoes Correlatas;41
K13:Outras Doencas do Labio e da Mucosa Oral;22
K14:Doencas da Lingua;5
K20:Esofagite;78
K21:Doenca de Refluxo Gastroesofagico;700
K22:Outras Doencas do Esofago;276
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;118
K25:Ulcera Gastrica;604
K26:Ulcera Duodenal;195
K27:Ulcera Peptica de Localizacao Nao Especificada;99
K28:Ulcera Gastrojejunal;29
K29:Gastrite e Duodenite;329
K30:Dispepsia;89
K31:Outras Doencas do Estomago e do Duodeno;153
K35:Apendicite Aguda;17761
K36:Outras Formas de Apendicite;207
K37:Apendicite, sem Outras Especificacoess;602
K38:Outras Doencas do Apendice;72
K40:Hernia Inguinal;24775
K41:Hernia Femoral;280
K42:Hernia Umbilical;11428
K43:Hernia Ventral;4402
K44:Hernia Diafragmatica;226
K45:Outras Hernias Abdominais;838
K46:Hernia Abdominal Nao Especificada;4130
K50:Doenca de Crohn [Enterite Regional];1804
K51:Colite Ulcerativa;1335
K52:Outras Gastroenterites e Colites N?ao-Infecciosas;163
K55:Transtornos Vasculares do Intestino;141
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;954
K57:Doenca Diverticular do Intestino;1015
K58:Sindrome do Colon Irritavel;60
K59:Outros Transtornos Funcionais do Intestino;211
K60:Fissura e Fistula das Regioes Anal e Retal;3481
K61:Abscesso das Regioes Anal e Retal;916
K62:Outras Doencas do Reto e do Anus;358
K63:Outras Doencas do Intestino;645
K65:Peritonite;199
K66:Outros Transtornos do Peritonio;141
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;8
K70:Doenca Alcoolica do Figado;858
K71:Doenca Hepatica Toxica;139
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;187
K73:Hepatite Cronica Nao Classificada em Outra Parte;93
K74:Fibrose e Cirrose Hepaticas;1372
K75:Outras Doencas Inflamatorias do Figado;531
K76:Outras Doencas do Figado;529
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;16
K80:Colelitiase;21302
K81:Colecistite;5190
K82:Outras Doencas da Vesicula Biliar;327
K83:Outras Doencas das Vias Biliares;502
K85:Pancreatite Aguda;755
K86:Outras Doencas do Pancreas;424
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;77
K90:Ma-Absorcao Intestinal;94
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;285
K92:Outras Doencas do Aparelho Digestivo;470
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;47
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);13918
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;4
L01:Impetigo;23
L02:Abscesso Cutaneo, Furunculo e Antraz;1593
L03:Celulite (Flegmao);956
L04:Linfadenite Aguda;32
L05:Cisto Pilonidal;1864
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;623
L10:Penfigo;163
L11:Outras Afeccoes Acantoliticas;6
L12:Penfigoide;32
L13:Outras Afeccoes Bolhosas;27
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;4
L20:Dermatite Atopica;224
L21:Dermatite Seborreica;6
L22:Dermatite das Fraldas;2
L23:Dermatites Alergicas de Contato;475
L24:Dermatites de Contato por Irritantes;118
L25:Dermatite de Contato Nao Especificada;363
L26:Dermatite Esfoliativa;22
L27:Dermatite Devida a Substancias de Uso Interno;2
L28:Liquen Simples Cronico e Prurigo;47
L29:Prurido;21
L30:Outras Dermatites;288
L40:Psoriase;1033
L41:Parapsoriase;18
L42:Pitiriase Rosea;8
L43:Liquen Plano;44
L44:Outras Afeccoes Papulo-Descamativas;18
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;5
L50:Urticaria;203
L51:Eritema Polimorfo (Eritema Multiforme);65
L52:Eritema Nodoso;49
L53:Outras Afeccoes Eritematosas;19
L54:Eritema em Doencas Classificadas em Outra Parte;3
L55:Queimadura Solar;14
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;19
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;65
L58:Radiodermatite;6
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;9
L60:Afeccoes das Unhas;418
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;3
L63:Alopecia Areata;17
L64:Alopecia Androgenica;2
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;3
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];12
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;0
L68:Hipertricose;0
L70:Acne;2
L71:Rosacea;29
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;258
L73:Outras Afeccoes Foliculares;223
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;2
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;4
L80:Vitiligo;70
L81:Outros Transtornos da Pigmentacao;6
L82:Ceratose Seborreica;5
L83:Acantose Nigricans;7
L84:Calos e Calosidades;239
L85:Outras Formas de Espessamento Epidermico;88
L86:Ceratodermia em Doencas Classificadas em Outra Parte;2
L87:Transtornos da Eliminacao Transepidermica;8
L88:Piodermite Gangrenosa;63
L89:Ulcera de Decubito;204
L90:Afeccoes Atroficas da Pele;162
L91:Afeccoes Hipertroficas da Pele;152
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;145
L93:Lupus Eritematoso;320
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;65
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;129
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;1533
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;1187
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;87
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);495519
M00:Artrite Piogenica;574
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;79
M02:Artropatias Reacionais;68
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;75
M05:Artrite Reumatoide Soro-Positiva;6062
M06:Outras Artrites Reumatoides;3694
M07:Artropatias Psoriasicas e Enteropaticas;1055
M08:Artrite Juvenil;103
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;18
M10:Gota;1001
M11:Outras Artropatias por Deposicao de Cristais;47
M12:Outras Artropatias Especificadas;267
M13:Outras Artrites;1179
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;276
M15:Poliartrose;2861
M16:Coxartrose [Artrose do Quadril];12896
M17:Gonartrose [Artrose do Joelho];23523
M18:Artrose da Primeira Articulacao Carpometacarpiana;421
M19:Outras Artroses;10570
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;2805
M21:Outras Deformidades Adquiridas dos Membros;1888
M22:Transtornos da Rotula [Patela];3232
M23:Transtornos Internos dos Joelhos;35552
M24:Outras Transtornos Articulares Especificos;1817
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;16046
M30:Poliarterite Nodosa e Afeccoes Correlatas;46
M31:Outras Vasculopatias Necrotizantes;285
M32:Lupus Eritematoso Disseminado [Sistemico];4897
M33:Dermatopoliomiosite;454
M34:Esclerose Sistemica;578
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;857
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;106
M40:Cifose e Lordose;233
M41:Escoliose;1523
M42:Osteocondrose da Coluna Vertebral;122
M43:Outras Dorsopatias Deformantes;2414
M45:Espondilite Ancilosante;2810
M46:Outras Espondilopatias Inflamatorias;1334
M47:Espondilose;6793
M48:Outras Espondilopatias;1975
M49:Espondilopatias em Doencas Classificadas em Outra Parte;138
M50:Transtornos dos Discos Cervicais;13513
M51:Outros Transtornos de Discos Intervertebrais;90974
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;3327
M54:Dorsalgia;110211
M60:Miosite;156
M61:Calcificacao e Ossificacao do Musculo;105
M62:Outros Transtornos Musculares;2141
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;41
M65:Sinovite e Tenossinovite;18055
M66:Ruptura Espontanea de Sinovia e de Tendao;1430
M67:Outros Transtornos das Sinovias e dos Tendoes;733
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;229
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;1477
M71:Outras Bursopatias;1478
M72:Transtornos Fibroblasticos;1854
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;55
M75:Lesoes do Ombro;67853
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;2059
M77:Outras Entesopatias;8161
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;6641
M80:Osteoporose com Fratura Patologica;157
M81:Osteoporose sem Fratura Patologica;371
M82:Osteoporose em Doencas Classificadas em Outra Parte;54
M83:Osteomalacia do Adulto;92
M84:Transtornos da Continuidade do Osso;4230
M85:Outros Transtornos da Densidade e da Estrutura Osseas;251
M86:Osteomielite;3116
M87:Osteonecrose;2201
M88:Doenca de Paget do Osso (Osteite Deformante);33
M89:Outros Transtornos Osseos;710
M90:Osteopatias em Doencas Classificadas em Outra Parte;61
M91:Osteocondrose Juvenil do Quadril e da Pelve;157
M92:Outras Osteocondroses Juvenis;89
M93:Outras Osteocondropatias;616
M94:Outros Transtornos das Cartilagens;465
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;165
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados em Outra Parte;544
M99:Lesoes Biomecanicas Nao Classificadas em Outra Parte;1040
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);50686
N00:Sindrome Nefritica Aguda;31
N01:Sindrome Nefritica Rapidamente Progressiva;24
N02:Hematuria Recidivante e Persistente;44
N03:Sindrome Nefritica Cronica;56
N04:Sindrome Nefrotica;557
N05:Sindrome Nefritica Nao Especificada;16
N06:Proteinuria Isolada com Lesao Morfologica Especificada;17
N07:Nefropatia Hereditaria Nao Classificada em Outra Parte;42
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;68
N10:Nefrite Tubulo-Intersticial Aguda;99
N11:Nefrite Tubulo-Intersticial Cronica;320
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;26
N13:Uropatia Obstrutiva e por Refluxo;586
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;4
N15:Outras Doencas Renais Tubulo-Intersticiais;118
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;17
N17:Insuficiencia Renal Aguda;375
N18:Insuficiencia Renal Cronica;10934
N19:Insuficiencia Renal Nao Especificada;215
N20:Calculose do Rim e do Ureter;6045
N21:Calculose do Trato Urinario Inferior;334
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;31
N23:Colica Nefretica Nao Especificada;448
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;40
N26:Rim Contraido, Nao Especificado;37
N27:Hipoplasia Renal de Causa Desconhecida;9
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;273
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;54
N30:Cistite;341
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados em Outra Parte;167
N32:Outros Transtornos da Bexiga;238
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;13
N34:Uretrite e Sindrome Uretral;29
N35:Estenose da Uretra;585
N36:Outros Transtornos da Uretra;71
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;5
N39:Outros Transtornos do Trato Urinario;1524
N40:Hiperplasia da Prostata;1912
N41:Doencas Inflamatorias da Prostata;147
N42:Outras Afeccoes da Prostata;58
N43:Hidrocele e Espermatocele;953
N44:Torcao do Testiculo;160
N45:Orquite e Epididimite;268
N46:Infertilidade Masculina;18
N47:Hipertrofia do Prepucio, Fimose e Parafimose;207
N48:Outros Transtornos do Penis;131
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados em Outra Parte;260
N50:Outros Transtornos dos Orgaos Genitais Masculinos;124
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;217
N60:Displasias Mamarias Benignas;398
N61:Transtornos Inflamatorios da Mama;221
N62:Hipertrofia da Mama;1780
N63:Nodulo Mamario Nao Especificado;1075
N64:Outras Doencas da Mama;1102
N70:Salpingite e Ooforite;354
N71:Doenca Inflamatoria do Utero, Exceto O Colo;38
N72:Doenca Inflamatoria do Colo do Utero;38
N73:Outras Doencas Inflamatorias Pelvicas Femininas;319
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;24
N75:Doencas da Glandula de Bartholin;238
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;40
