CID10 CATEGORIA;Total_2017
G30:Doenca de Alzheimer;423
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;131
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;24
G35:Esclerose Multipla;989
G36:Outras Desmielinizacoes Disseminadas Agudas;123
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;315
G40:Epilepsia;4520
G41:Estado de Mal Epileptico;58
G43:Enxaqueca;560
G44:Outras Sindromes de Algias Cefalicas;316
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;966
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);280
G47:Disturbios do Sono;306
G50:Transtornos do Nervo Trigemeo;320
G51:Transtornos do Nervo Facial;1266
G52:Transtornos de Outros Nervos Cranianos;64
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;67
G54:Transtornos das Raizes e dos Plexos Nervosos;708
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;1025
G56:Mononeuropatias dos Membros Superiores;19712
G57:Mononeuropatias dos Membros Inferiores;651
G58:Outras Mononeuropatias;374
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;55
G60:Neuropatia Hereditaria e Idiopatica;200
G61:Polineuropatia Inflamatoria;799
G62:Outras Polineuropatias;631
G63:Polineuropatia em Doencas Classificadas em Outra Parte;537
G64:Outros Transtornos do Sistema Nervoso Periferico;80
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;360
G71:Transtornos Primarios dos Musculos;243
G72:Outras Miopatias;96
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;27
G80:Paralisia Cerebral Infantil;92
G81:Hemiplegia;259
G82:Paraplegia e Tetraplegia;598
G83:Outras Sindromes Paraliticas;254
G90:Transtornos do Sistema Nervoso Autonomo;83
G91:Hidrocefalia;485
G92:Encefalopatia Toxica;14
G93:Outros Transtornos do Encefalo;506
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;20
G95:Outras Doencas da Medula Espinal;296
G96:Outros Transtornos do Sistema Nervoso Central;42
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao Classificados em Outra Parte;17
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;51
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;202
Capítulo VII: Doencas do olho e anexos (H00-H59);39856
H00:Hordeolo e Calazio;54
H01:Outras Inflamacoes da Palpebra;31
H02:Outros Transtornos da Palpebra;581
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;11
H04:Transtornos do Aparelho Lacrimal;124
H05:Transtornos da Orbita;82
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;31
H10:Conjuntivite;1345
H11:Outros Transtornos da Conjuntiva;4430
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;27
H15:Transtornos da Esclerotica;37
H16:Ceratite;1062
H17:Cicatrizes e Opacidades da Cornea;182
H18:Outros Transtornos da Cornea;1759
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;67
H20:Iridociclite;156
H21:Outros Transtornos da Iris e do Corpo Ciliar;27
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;17
H25:Catarata Senil;6339
H26:Outras Cataratas;4268
H27:Outros Transtornos do Cristalino;73
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;861
H30:Inflamacao Coriorretiniana;484
H31:Outros Transtornos da Coroide;179
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;81
H33:Descolamentos e Defeitos da Retina;3967
H34:Oclusoes Vasculares da Retina;275
H35:Outros Transtornos da Retina;1414
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;1834
H40:Glaucoma;2155
H42:Glaucoma em Doencas Classificadas em Outra Parte;17
H43:Transtornos do Humor Vitreo;263
H44:Transtornos do Globo Ocular;358
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;120
H46:Neurite Optica;226
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;135
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;31
H49:Estrabismo Paralitico;160
H50:Outros Estrabismos;282
H51:Outros Transtornos do Movimento Binocular;28
H52:Transtornos da Refracao e da Acomodacao;435
H53:Disturbios Visuais;391
H54:Cegueira e Visao Subnormal;5280
H55:Nistagmo e Outros Movimentos Irregulares do Olho;10
H57:Outros Transtornos do Olho e Anexos;111
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;7
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;49
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);4367
H60:Otite Externa;117
H61:Outros Transtornos do Ouvido Externo;23
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;17
H65:Otite Media Nao-Supurativa;189
H66:Otite Media Supurativa e as Nao Especificadas;462
H67:Otite Media em Doencas Classificadas em Outra Parte;32
H68:Salpingite e Obstrucao da Trompa de Eustaquio;196
H69:Outros Transtornos da Trompa de Eustaquio;23
H70:Mastoidite e Afeccoes Correlatas;210
H71:Colesteatoma do Ouvido Medio;144
H72:Perfuracao da Membrana do Timpano;215
H73:Outros Transtornos da Membrana do Timpano;14
H74:Outros Transtornos do Ouvido Medio e da Mastoide;35
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;7
H80:Otosclerose;129
H81:Transtornos da Funcao Vestibular;663
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;54
H83:Outros Transtornos do Ouvido Interno;1051
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;551
H91:Outras Perdas de Audicao;92
H92:Otalgia e Secrecao Auditiva;78
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;43
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;10
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;12
Capítulo IX: Doencas do aparelho circulatório (I00-I99);139741
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;26
I01:Febre Reumatica com Comprometimento do Coracao;77
I02:Coreia Reumatica;7
I05:Doencas Reumaticas da Valva Mitral;1414
I06:Doencas Reumaticas da Valva Aortica;673
I07:Doencas Reumaticas da Valva Tricuspide;19
I08:Doencas de Multiplas Valvas;155
I09:Outras Doencas Reumaticas do Coracao;49
I10:Hipertensao Essencial (Primaria);5853
I11:Doenca Cardiaca Hipertensiva;1127
I12:Doenca Renal Hipertensiva;77
I13:Doenca Cardiaca e Renal Hipertensiva;46
I15:Hipertensao Secundaria;164
I20:Angina Pectoris;8037
I21:Infarto Agudo do Miocardio;10693
I22:Infarto do Miocardio Recorrente;66
I23:Algumas Complicacoes Atuais Subsequentes ao Infarto Agudo do Miocardio;68
I24:Outras Doencas Isquemicas Agudas do Coracao;721
I25:Doenca Isquemica Cronica do Coracao;7934
I26:Embolia Pulmonar;1140
I27:Outras Formas de Doenca Cardiaca Pulmonar;264
I28:Outras Doencas dos Vasos Pulmonares;13
I30:Pericardite Aguda;158
I31:Outras Doencas do Pericardio;118
I32:Pericardite em Doencas Classificadas em Outra Parte;11
I33:Endocardite Aguda e Subaguda;226
I34:Transtornos Nao-Reumaticos da Valva Mitral;862
I35:Transtornos Nao-Reumaticos da Valva Aortica;1031
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;20
I37:Transtornos da Valva Pulmonar;37
I38:Endocardite de Valva Nao Especificada;35
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;30
I40:Miocardite Aguda;167
I41:Miocardite em Doencas Classificadas em Outra Parte;35
I42:Cardiomiopatias;2098
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;102
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;614
I45:Outros Transtornos de Conducao;195
I46:Parada Cardiaca;106
I47:Taquicardia Paroxistica;583
I48: Flutter  e Fibrilacao Atrial;873
I49:Outras Arritmias Cardiacas;1780
I50:Insuficiencia Cardiaca;7965
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;235
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;19
I60:Hemorragia Subaracnoide;1249
I61:Hemorragia Intracerebral;946
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;291
I63:Infarto Cerebral;2427
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;10383
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;179
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;64
I67:Outras Doencas Cerebrovasculares;1675
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;85
I69:Sequelas de Doencas Cerebrovasculares;4178
I70:Aterosclerose;1199
I71:Aneurisma e Disseccao da Aorta;941
I72:Outros Aneurismas;433
I73:Outras Doencas Vasculares Perifericas;918
I74:Embolia e Trombose Arteriais;1014
I77:Outras Afeccoes das Arterias e Arteriolas;303
I78:Doencas dos Capilares;22
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;201
I80:Flebite e Tromboflebite;3836
I81:Trombose da Veia Porta;91
I82:Outra Embolia e Trombose Venosas;4171
I83:Varizes dos Membros Inferiores;33797
I84:Hemorroidas;10641
I85:Varizes Esofagianas;213
I86:Varizes de Outras Localizacoes;1677
I87:Outras Transtornos das Veias;1932
I88:Linfadenite Inespecifica;78
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;668
I95:Hipotensao;74
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;64
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;27
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;41
Capítulo X: Doencas do aparelho respiratório (J00-J99);18259
J00:Nasofaringite Aguda [Resfriado Comum];34
J01:Sinusite Aguda;294
J02:Faringite Aguda;35
J03:Amigdalite Aguda;168
J04:Laringite e Traqueite Agudas;67
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;1
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;143
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;2
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;24
J11:Influenza [Gripe] Devida a Virus Nao Identificado;73
J12:Pneumonia Viral Nao Classificada em Outra Parte;64
J13:Pneumonia Devida a Streptococcus Pneumoniae;67
J14:Pneumonia Devida a Haemophilus Infuenzae;16
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;2165
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;70
J17:Pneumonia em Doencas Classificadas em Outra Parte;75
J18:Pneumonia por Microorganismo Nao Especificada;1859
J20:Bronquite Aguda;145
J21:Bronquiolite Aguda;25
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;78
J30:Rinite Alergica e Vasomotora;137
J31:Rinite, Nasofaringite e Faringite Cronicas;73
J32:Sinusite Cronica;450
J33:Polipo Nasal;152
J34:Outros Transtornos do Nariz e dos Seios Paranasais;2042
J35:Doencas Cronicas das Amigdalas e das Adenoides;560
J36:Abscesso Periamigdaliano;41
J37:Laringite e Laringotraqueite Cronicas;125
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;664
J39:Outras Doencas das Vias Aereas Superiores;83
J40:Bronquite Nao Especificada Como Aguda ou Cronica;90
J41:Bronquite Cronica Simples e a Mucopurulenta;56
J42:Bronquite Cronica Nao Especificada;93
J43:Enfisema;498
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;2549
J45:Asma;2087
J46:Estado de Mal Asmatico;27
J47:Bronquectasia;315
J60:Pneumoconiose dos Mineiros de Carvao;0
J61:Pneumoconiose Devida a Amianto [Asbesto] e Outras Fibras Minerais;5
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;33
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;8
J64:Pneumoconiose Nao Especificada;9
J65:Pneumoconiose Associada com Tuberculose;4
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;4
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;34
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;12
J69:Pneumonite Devida a Solidos e Liquidos;7
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;10
J80:Sindrome do Desconforto Respiratorio do Adulto;10
J81:Edema Pulmonar, Nao Especificado de Outra Forma;72
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;5
J84:Outras Doencas Pulmonares Intersticiais;400
J85:Abscesso do Pulmao e do Mediastino;139
J86:Piotorax;124
J90:Derrame Pleural Nao Classificado em Outra Parte;475
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;178
J92:Placas Pleurais;6
J93:Pneumotorax;601
J94:Outras Afeccoes Pleurais;169
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;81
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;195
J98:Outros Transtornos Respiratorios;205
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;26
Capítulo XI: Doencas do aparelho digestivo (K00-K93);189883
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;20
K01:Dentes Inclusos e Impactados;105
K02:Carie Dentaria;16
K03:Outras Doencas dos Tecidos Dentarios Duros;30
K04:Doencas da Polpa e dos Tecidos Periapicais;118
K05:Gengivite e Doencas Periodontais;52
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;28
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);1481
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;214
K09:Cistos da Regiao Bucal Nao Classificados em Outra Parte;114
K10:Outras Doencas dos Maxilares;185
K11:Doencas das Glandulas Salivares;112
K12:Estomatite e Lesoes Correlatas;50
K13:Outras Doencas do Labio e da Mucosa Oral;27
K14:Doencas da Lingua;10
K20:Esofagite;166
K21:Doenca de Refluxo Gastroesofagico;1215
K22:Outras Doencas do Esofago;362
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;164
K25:Ulcera Gastrica;843
K26:Ulcera Duodenal;403
K27:Ulcera Peptica de Localizacao Nao Especificada;144
K28:Ulcera Gastrojejunal;48
K29:Gastrite e Duodenite;501
K30:Dispepsia;90
K31:Outras Doencas do Estomago e do Duodeno;240
K35:Apendicite Aguda;25803
K36:Outras Formas de Apendicite;237
K37:Apendicite, sem Outras Especificacoes;900
K38:Outras Doencas do Apendice;121
K40:Hernia Inguinal;42214
K41:Hernia Femoral;459
K42:Hernia Umbilical;22180
K43:Hernia Ventral;8133
K44:Hernia Diafragmatica;398
K45:Outras Hernias Abdominais;1805
K46:Hernia Abdominal Nao Especificada;5909
K50:Doenca de Crohn [Enterite Regional];1063
K51:Colite Ulcerativa;1101
K52:Outras Gastroenterites e Colites Nao-Infecciosas;140
K55:Transtornos Vasculares do Intestino;97
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;994
K57:Doenca Diverticular do Intestino;872
K58:Sindrome do Colon Irritavel;66
K59:Outros Transtornos Funcionais do Intestino;231
K60:Fissura e Fistula das Regioes Anal e Retal;5144
K61:Abscesso das Regioes Anal e Retal;1131
K62:Outras Doencas do Reto e do Anus;543
K63:Outras Doencas do Intestino;571
K65:Peritonite;302
K66:Outros Transtornos do Peritonio;182
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;6
K70:Doenca Alcoolica do Figado;1247
K71:Doenca Hepatica Toxica;122
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;175
K73:Hepatite Cronica Nao Classificada em Outra Parte;174
K74:Fibrose e Cirrose Hepaticas;1054
K75:Outras Doencas Inflamatorias do Figado;484
K76:Outras Doencas do Figado;467
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;35
K80:Colelitiase;44156
K81:Colecistite;10293
K82:Outras Doencas da Vesicula Biliar;549
K83:Outras Doencas das Vias Biliares;618
K85:Pancreatite Aguda;1707
K86:Outras Doencas do Pancreas;446
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;81
K90:Ma-Absorcao Intestinal;39
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;253
K92:Outras Doencas do Aparelho Digestivo;578
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;65
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);19881
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;2
L01:Impetigo;41
L02:Abscesso Cutaneo, Furunculo e Antraz;2414
L03:Celulite (Flegmao);1480
L04:Linfadenite Aguda;80
L05:Cisto Pilonidal;3144
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;687
L10:Penfigo;190
L11:Outras Afeccoes Acantoliticas;11
L12:Penfigoide;43
L13:Outras Afeccoes Bolhosas;44
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;2
L20:Dermatite Atopica;311
L21:Dermatite Seborreica;20
L22:Dermatite das Fraldas;0
L23:Dermatites Alergicas de Contato;811
L24:Dermatites de Contato por Irritantes;178
L25:Dermatite de Contato Nao Especificada;410
L26:Dermatite Esfoliativa;39
L27:Dermatite Devida a Substancias de Uso Interno;18
L28:Liquen Simples Cronico e Prurigo;45
L29:Prurido;21
L30:Outras Dermatites;408
L40:Psoriase;1174
L41:Parapsoriase;24
L42:Pitiriase Rosea;9
L43:Liquen Plano;49
L44:Outras Afeccoes Papulo-Descamativas;32
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;2
L50:Urticaria;180
L51:Eritema Polimorfo (Eritema Multiforme);67
L52:Eritema Nodoso;82
L53:Outras Afeccoes Eritematosas;23
L54:Eritema em Doencas Classificadas em Outra Parte;11
L55:Queimadura Solar;26
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;21
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;107
L58:Radiodermatite;3
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;20
L60:Afeccoes das Unhas;774
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;5
L63:Alopecia Areata;6
L64:Alopecia Androgenica;4
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;1
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];14
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;1
L68:Hipertricose;1
L70:Acne;11
L71:Rosacea;29
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;720
L73:Outras Afeccoes Foliculares;244
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;4
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;3
L80:Vitiligo;69
L81:Outros Transtornos da Pigmentacao;11
L82:Ceratose Seborreica;6
L83:Acantose Nigricans;5
L84:Calos e Calosidades;610
L85:Outras Formas de Espessamento Epidermico;133
L86:Ceratodermia em Doencas Classificadas em Outra Parte;11
L87:Transtornos da Eliminacao Transepidermica;9
L88:Piodermite Gangrenosa;65
L89:Ulcera de Decubito;101
L90:Afeccoes Atroficas da Pele;227
L91:Afeccoes Hipertroficas da Pele;297
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;245
L93:Lupus Eritematoso;560
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;76
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;106
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;1710
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;1363
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;231
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);366782
M00:Artrite Piogenica;446
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;128
M02:Artropatias Reacionais;87
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;52
M05:Artrite Reumatoide Soro-Positiva;3372
M06:Outras Artrites Reumatoides;2391
M07:Artropatias Psoriasicas e Enteropaticas;377
M08:Artrite Juvenil;103
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;21
M10:Gota;1071
M11:Outras Artropatias por Deposicao de Cristais;34
M12:Outras Artropatias Especificadas;236
M13:Outras Artrites;1267
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;147
M15:Poliartrose;1574
M16:Coxartrose [Artrose do Quadril];8479
M17:Gonartrose [Artrose do Joelho];14311
M18:Artrose da Primeira Articulacao Carpometacarpiana;261
M19:Outras Artroses;5582
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;3638
M21:Outras Deformidades Adquiridas dos Membros;1418
M22:Transtornos da Rotula [Patela];2348
M23:Transtornos Internos dos Joelhos;40511
M24:Outras Transtornos Articulares Especificos;1902
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;14510
M30:Poliarterite Nodosa e Afeccoes Correlatas;30
M31:Outras Vasculopatias Necrotizantes;192
M32:Lupus Eritematoso Disseminado [Sistemico];2452
M33:Dermatopoliomiosite;247
M34:Esclerose Sistemica;326
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;400
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;36
M40:Cifose e Lordose;117
M41:Escoliose;1158
M42:Osteocondrose da Coluna Vertebral;41
M43:Outras Dorsopatias Deformantes;1120
M45:Espondilite Ancilosante;1266
M46:Outras Espondilopatias Inflamatorias;872
M47:Espondilose;3859
M48:Outras Espondilopatias;927
M49:Espondilopatias em Doencas Classificadas em Outra Parte;79
M50:Transtornos dos Discos Cervicais;5586
M51:Outros Transtornos de Discos Intervertebrais;59524
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;1670
M54:Dorsalgia;83763
M60:Miosite;156
M61:Calcificacao e Ossificacao do Musculo;52
M62:Outros Transtornos Musculares;1782
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;38
M65:Sinovite e Tenossinovite;18231
M66:Ruptura Espontanea de Sinovia e de Tendao;1689
M67:Outros Transtornos das Sinovias e dos Tendoes;895
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;219
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;1308
M71:Outras Bursopatias;2112
M72:Transtornos Fibroblasticos;1706
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;91
M75:Lesoes do Ombro;46722
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;1543
M77:Outras Entesopatias;7486
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;6028
M80:Osteoporose com Fratura Patologica;86
M81:Osteoporose sem Fratura Patologica;152
M82:Osteoporose em Doencas Classificadas em Outra Parte;25
M83:Osteomalacia do Adulto;39
M84:Transtornos da Continuidade do Osso;1836
M85:Outros Transtornos da Densidade e da Estrutura Osseas;271
M86:Osteomielite;1901
M87:Osteonecrose;1272
M88:Doenca de Paget do Osso (Osteite Deformante);29
M89:Outros Transtornos Osseos;278
M90:Osteopatias em Doencas Classificadas em Outra Parte;63
M91:Osteocondrose Juvenil do Quadril e da Pelve;88
M92:Outras Osteocondroses Juvenis;79
M93:Outras Osteocondropatias;526
M94:Outros Transtornos das Cartilagens;309
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;189
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados em Outra Parte;387
M99:Lesoes Biomecanicas Nao Classificadas em Outra Parte;1263
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);73229
N00:Sindrome Nefritica Aguda;53
N01:Sindrome Nefritica Rapidamente Progressiva;14
N02:Hematuria Recidivante e Persistente;28
N03:Sindrome Nefritica Cronica;21
N04:Sindrome Nefrotica;404
N05:Sindrome Nefritica Nao Especificada;24
N06:Proteinuria Isolada com Lesao Morfologica Especificada;11
N07:Nefropatia Hereditaria Nao Classificada em Outra Parte;21
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;32
N10:Nefrite Tubulo-Intersticial Aguda;204
N11:Nefrite Tubulo-Intersticial Cronica;521
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;41
N13:Uropatia Obstrutiva e por Refluxo;933
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;11
N15:Outras Doencas Renais Tubulo-Intersticiais;182
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;19
N17:Insuficiencia Renal Aguda;397
N18:Insuficiencia Renal Cronica;6288
N19:Insuficiencia Renal Nao Especificada;355
N20:Calculose do Rim e do Ureter;9247
N21:Calculose do Trato Urinario Inferior;686
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;58
N23:Colica Nefretica Nao Especificada;851
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;35
N26:Rim Contraido, Nao Especificado;89
N27:Hipoplasia Renal de Causa Desconhecida;12
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;304
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;39
N30:Cistite;506
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados em Outra Parte;200
N32:Outros Transtornos da Bexiga;480
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;28
N34:Uretrite e Sindrome Uretral;55
N35:Estenose da Uretra;652
N36:Outros Transtornos da Uretra;101
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;16
N39:Outros Transtornos do Trato Urinario;2551
N40:Hiperplasia da Prostata;3054
N41:Doencas Inflamatorias da Prostata;210
N42:Outras Afeccoes da Prostata;69
N43:Hidrocele e Espermatocele;1889
N44:Torcao do Testiculo;204
N45:Orquite e Epididimite;569
N46:Infertilidade Masculina;40
N47:Hipertrofia do Prepucio, Fimose e Parafimose;419
N48:Outros Transtornos do Penis;219
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados em Outra Parte;219
N50:Outros Transtornos dos Orgaos Genitais Masculinos;271
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;214
N60:Displasias Mamarias Benignas;985
N61:Transtornos Inflamatorios da Mama;252
N62:Hipertrofia da Mama;3999
N63:Nodulo Mamario Nao Especificado;2566
N64:Outras Doencas da Mama;1729
N70:Salpingite e Ooforite;870
N71:Doenca Inflamatoria do Utero, Exceto O Colo;102
N72:Doenca Inflamatoria do Colo do Utero;133
N73:Outras Doencas Inflamatorias Pelvicas Femininas;444
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;52
N75:Doencas da Glandula de Bartholin;616
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;77
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;16
N80:Endometriose;6375
N81:Prolapso Genital Feminino;6087
