CID10 CATEGORIA;Total_2021
G13:Atrofias Sistemicas Que Afetam Principalmente O Sistema Nervoso Central em Doencas Classificadas em Outra Parte;32.0
G20:Doenca de Parkinson;2249.0
G21:Parkinsonismo Secundario;110.0
G22:Parkinsonismo em Doencas Classificadas em Outra Parte;76.0
G23:Outras Doencas Degenerativas dos Ganglios da Base;28.0
G24:Distonia;160.0
G25:Outras Doencas Extrapiramidais e Transtornos dos Movimentos;193.0
G26:Doencas Extrapiramidais e Transtornos dos Movimentos em Doencas Classificadas em Outra Parte;7.0
G30:Doenca de Alzheimer;471.0
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;168.0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;37.0
G35:Esclerose Multipla;1193.0
G36:Outras Desmielinizacoes Disseminadas Agudas;176.0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;286.0
G40:Epilepsia;3855.0
G41:Estado de Mal Epileptico;35.0
G43:Enxaqueca;347.0
G44:Outras Sindromes de Algias Cefalicas;272.0
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;878.0
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);157.0
G47:Disturbios do Sono;189.0
G50:Transtornos do Nervo Trigemeo;298.0
G51:Transtornos do Nervo Facial;660.0
G52:Transtornos de Outros Nervos Cranianos;48.0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;49.0
G54:Transtornos das Raizes e dos Plexos Nervosos;600.0
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;757.0
G56:Mononeuropatias dos Membros Superiores;15469.0
G57:Mononeuropatias dos Membros Inferiores;599.0
G58:Outras Mononeuropatias;236.0
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;30.0
G60:Neuropatia Hereditaria e Idiopatica;147.0
G61:Polineuropatia Inflamatoria;1014.0
G62:Outras Polineuropatias;519.0
G63:Polineuropatia em Doencas Classificadas em Outra Parte;861.0
G64:Outros Transtornos do Sistema Nervoso Periferico;40.0
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;334.0
G71:Transtornos Primarios dos Musculos;255.0
G72:Outras Miopatias;130.0
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;20.0
G80:Paralisia Cerebral Infantil;70.0
G81:Hemiplegia;248.0
G82:Paraplegia e Tetraplegia;636.0
G83:Outras Sindromes Paraliticas;341.0
G90:Transtornos do Sistema Nervoso Autonomo;93.0
G91:Hidrocefalia;464.0
G92:Encefalopatia Toxica;7.0
G93:Outros Transtornos do Encefalo;942.0
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;15.0
G95:Outras Doencas da Medula Espinal;322.0
G96:Outros Transtornos do Sistema Nervoso Central;51.0
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao  Classificados em Outra Parte;14.0
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;36.0
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;188.0
Capítulo VII: Doencas do olho e anexos (H00-H59);28215.0
H00:Hordeolo e Calazio;19.0
H01:Outras Inflamacoes da Palpebra;15.0
H02:Outros Transtornos da Palpebra;304.0
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;6.0
H04:Transtornos do Aparelho Lacrimal;47.0
H05:Transtornos da Orbita;64.0
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;15.0
H10:Conjuntivite;212.0
H11:Outros Transtornos da Conjuntiva;1748.0
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;9.0
H15:Transtornos da Esclerotica;32.0
H16:Ceratite;684.0
H17:Cicatrizes e Opacidades da Cornea;105.0
H18:Outros Transtornos da Cornea;1129.0
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;50.0
H20:Iridociclite;106.0
H21:Outros Transtornos da Iris e do Corpo Ciliar;16.0
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;102.0
H25:Catarata Senil;3930.0
H26:Outras Cataratas;2719.0
H27:Outros Transtornos do Cristalino;58.0
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;500.0
H30:Inflamacao Coriorretiniana;233.0
H31:Outros Transtornos da Coroide;82.0
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;35.0
H33:Descolamentos e Defeitos da Retina;3580.0
H34:Oclusoes Vasculares da Retina;232.0
H35:Outros Transtornos da Retina;1294.0
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;2199.0
H40:Glaucoma;1722.0
H42:Glaucoma em Doencas Classificadas em Outra Parte;8.0
H43:Transtornos do Humor Vitreo;185.0
H44:Transtornos do Globo Ocular;213.0
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;121.0
H46:Neurite Optica;196.0
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;156.0
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;15.0
H49:Estrabismo Paralitico;125.0
H50:Outros Estrabismos;137.0
H51:Outros Transtornos do Movimento Binocular;12.0
H52:Transtornos da Refracao e da Acomodacao;245.0
H53:Disturbios Visuais;270.0
H54:Cegueira e Visao Subnormal;5098.0
H55:Nistagmo e Outros Movimentos Irregulares do Olho;8.0
H57:Outros Transtornos do Olho e Anexos;127.0
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;4.0
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;48.0
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);2408.0
H60:Otite Externa;65.0
H61:Outros Transtornos do Ouvido Externo;8.0
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;9.0
H65:Otite Media Nao-Supurativa;99.0
H66:Otite Media Supurativa e as Nao Especificadas;201.0
H67:Otite Media em Doencas Classificadas em Outra Parte;9.0
H68:Salpingite e Obstrucao da Trompa de Eustaquio;89.0
H69:Outros Transtornos da Trompa de Eustaquio;4.0
H70:Mastoidite e Afeccoes Correlatas;93.0
H71:Colesteatoma do Ouvido Medio;119.0
H72:Perfuracao da Membrana do Timpano;56.0
H73:Outros Transtornos da Membrana do Timpano;6.0
H74:Outros Transtornos do Ouvido Medio e da Mastoide;16.0
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;2.0
H80:Otosclerose;66.0
H81:Transtornos da Funcao Vestibular;480.0
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;26.0
H83:Outros Transtornos do Ouvido Interno;497.0
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;397.0
H91:Outras Perdas de Audicao;70.0
H92:Otalgia e Secrecao Auditiva;44.0
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;45.0
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;3.0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;4.0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);104754.0
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;10.0
I01:Febre Reumatica com Comprometimento do Coracao;73.0
I02:Coreia Reumatica;5.0
I05:Doencas Reumaticas da Valva Mitral;1294.0
I06:Doencas Reumaticas da Valva Aortica;423.0
I07:Doencas Reumaticas da Valva Tricuspide;28.0
I08:Doencas de Multiplas Valvas;166.0
I09:Outras Doencas Reumaticas do Coracao;27.0
I10:HipertensaoEssencial (Primaria);3703.0
I11:Doenca Cardiaca Hipertensiva;751.0
I12:Doenca Renal Hipertensiva;53.0
I13:Doenca Cardiaca e Renal Hipertensiva;26.0
I15:Hipertensao Secundaria;188.0
I20:Angina Pectoris;5418.0
I21:Infarto Agudo do Miocardio;10104.0
I22:Infarto do Miocardio Recorrente;33.0
I23:Algumas Complicaccoes Atuais Subsequentes ao Infarto Agudo do Miocardio;48.0
I24:Outras Doencas Isquemicas Agudas do Coracao;455.0
I25:Doenca Isquemica Cronica do Coracao;7983.0
I26:Embolia Pulmonar;1157.0
I27:Outras Formas de Doenca Cardiaca Pulmonar;228.0
I28:Outras Doencas dos Vasos Pulmonares;6.0
I30:Pericardite Aguda;116.0
I31:Outras Doencas do Pericardio;120.0
I32:Pericardite em Doencas Classificadas em Outra Parte;7.0
I33:Endocardite Aguda e Subaguda;168.0
I34:Transtornos Nao-Reumaticos da Valva Mitral;595.0
I35:Transtornos Nao-Reumaticos da Valva Aortica;1239.0
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;13.0
I37:Transtornos da Valva Pulmonar;33.0
I38:Endocardite de Valva Nao Especificada;20.0
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;25.0
I40:Miocardite Aguda;177.0
I41:Miocardite em Doencas Classificadas em Outra Parte;63.0
I42:Cardiomiopatias;1916.0
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;51.0
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;468.0
I45:Outros Transtornos de Conducao;131.0
I46:Parada Cardiaca;89.0
I47:Taquicardia Paroxistica;426.0
I48: Flutter  e Fibrilacao Atrial;774.0
I49:Outras Arritmias Cardiacas;1348.0
I50:Insuficiencia Cardiaca;9108.0
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;179.0
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;14.0
I60:Hemorragia Subaracnoide;1094.0
I61:Hemorragia Intracerebral;1144.0
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;289.0
I63:Infarto Cerebral;2545.0
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;11209.0
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;128.0
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;21.0
I67:Outras Doencas Cerebrovasculares;1648.0
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;77.0
I69:Sequelas de Doencas Cerebrovasculares;5166.0
I70:Aterosclerose;995.0
I71:Aneurisma e Disseccao da Aorta;984.0
I72:Outros Aneurismas;316.0
I73:Outras Doencas Vasculares Perifericas;973.0
I74:Embolia e Trombose Arteriais;1294.0
I77:Outras Afeccoes das Arterias e Arteriolas;215.0
I78:Doencas dos Capilares;24.0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;103.0
I80:Flebite e Tromboflebite;2359.0
I81:Trombose da Veia Porta;72.0
I82:Outra Embolia e Trombose Venosas;4487.0
I83:Varizes dos Membros Inferiores;12588.0
I84:Hemorroidas;4809.0
I85:Varizes Esofagianas;119.0
I86:Varizes de Outras Localizacoes;654.0
I87:Outras Transtornos das Veias;1496.0
I88:Linfadenite Inespecifica;32.0
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;534.0
I95:Hipotensao;32.0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;49.0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;16.0
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;23.0
Capítulo X: Doencas do aparelho respiratório (J00-J99);19831.0
J00:Nasofaringite Aguda [Resfriado Comum];329.0
J01:Sinusite Aguda;204.0
J02:Faringite Aguda;69.0
J03:Amigdalite Aguda;107.0
J04:Laringite e Traqueite Agudas;34.0
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;3.0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;2561.0
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;9.0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;55.0
J11:Influenza [Gripe] Devida a Virus Nao Identificado;4736.0
J12:Pneumonia Viral Nao Classificada em Outra Parte;567.0
J13:Pneumonia Devida a Streptococcus Pneumoniae;13.0
J14:Pneumonia Devida a Haemophilus Infuenzae;5.0
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;806.0
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;73.0
J17:Pneumonia em Doencas Classificadas em Outra Parte;99.0
J18:Pneumonia por Microorganismo Nao Especificada;991.0
J20:Bronquite Aguda;77.0
J21:Bronquiolite Aguda;17.0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;112.0
J30:Rinite Alergica e Vasomotora;69.0
J31:Rinite, Nasofaringite e Faringite Cronicas;33.0
J32:Sinusite Cronica;197.0
J33:Polipo Nasal;54.0
J34:Outros Transtornos do Nariz e dos Seios Paranasais;907.0
J35:Doencas Cronicas das Amigdalas e das Adenoides;185.0
J36:Abscesso Periamigdaliano;33.0
J37:Laringite e Laringotraqueite Cronicas;25.0
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;244.0
J39:Outras Doencas das Vias Aereas Superiores;107.0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;54.0
J41:Bronquite Cronica Simples e a Mucopurulenta;30.0
J42:Bronquite Cronica Nao Especificada;43.0
J43:Enfisema;329.0
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;1918.0
J45:Asma;1792.0
J46:Estado de Mal Asmatico;11.0
J47:Bronquectasia;206.0
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;38.0
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;11.0
J64:Pneumoconiose Nao Especificada;6.0
J65:Pneumoconiose Associada com Tuberculose;2.0
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;2.0
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;33.0
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;10.0
J69:Pneumonite Devida a Solidos e Liquidos;14.0
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;54.0
J80:Sindrome do Desconforto Respiratorio do Adulto;29.0
J81:Edema Pulmonar, Nao Especificado de Outra Forma;60.0
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;7.0
J84:Outras Doencas Pulmonares Intersticiais;532.0
J85:Abscesso do Pulmao e do Mediastino;98.0
J86:Piotorax;80.0
J90:Derrame Pleural Nao Classificado em Outra Parte;278.0
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;171.0
J92:Placas Pleurais;3.0
J93:Pneumotorax;488.0
J94:Outras Afeccoes Pleurais;127.0
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;133.0
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;260.0
J98:Outros Transtornos Respiratorios;260.0
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;31.0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);105844.0
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;7.0
K01:Dentes Inclusos e Impactados;30.0
K02:Carie Dentaria;5.0
K03:Outras Doencas dos Tecidos Dentarios Duros;11.0
K04:Doencas da Polpa e dos Tecidos Periapicais;47.0
K05:Gengivite e Doencas Periodontais;14.0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;9.0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);941.0
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;96.0
K09:Cistos da Regiao  Bucal Nao Classificados em Outra Parte;56.0
K10:Outras Doencas dos Maxilares;92.0
K11:Doencas das Glandulas Salivares;62.0
K12:Estomatite e Lesoes Correlatas;52.0
K13:Outras Doencas do Labio e da Mucosa Oral;18.0
K14:Doencas da Lingua;8.0
K20:Esofagite;52.0
K21:Doenca de Refluxo Gastroesofagico;592.0
K22:Outras Doencas do Esofago;262.0
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;109.0
K25:Ulcera Gastrica;703.0
K26:Ulcera Duodenal;195.0
K27:Ulcera Peptica de Localizacao Nao Especificada;85.0
K28:Ulcera Gastrojejunal;23.0
K29:Gastrite e Duodenite;238.0
K30:Dispepsia;58.0
K31:Outras Doencas do Estomago e do Duodeno;138.0
K35:Apendicite Aguda;17521.0
K36:Outras Formas de Apendicite;172.0
K37:Apendicite, sem Outras Especificacoess;387.0
K38:Outras Doencas do Apendice;55.0
K40:Hernia Inguinal;22583.0
K41:Hernia Femoral;221.0
K42:Hernia Umbilical;10477.0
K43:Hernia Ventral;3829.0
K44:Hernia Diafragmatica;240.0
K45:Outras Hernias Abdominais;797.0
K46:Hernia Abdominal Nao Especificada;3942.0
K50:Doenca de Crohn [Enterite Regional];1097.0
K51:Colite Ulcerativa;843.0
K52:Outras Gastroenterites e Colites N?ao-Infecciosas;113.0
K55:Transtornos Vasculares do Intestino;125.0
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;951.0
K57:Doenca Diverticular do Intestino;881.0
K58:Sindrome do Colon Irritavel;42.0
K59:Outros Transtornos Funcionais do Intestino;165.0
K60:Fissura e Fistula das Regioes Anal e Retal;3156.0
K61:Abscesso das Regioes Anal e Retal;810.0
K62:Outras Doencas do Reto e do Anus;331.0
K63:Outras Doencas do Intestino;488.0
K65:Peritonite;149.0
K66:Outros Transtornos do Peritonio;79.0
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;4.0
K70:Doenca Alcoolica do Figado;813.0
K71:Doenca Hepatica Toxica;107.0
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;175.0
K73:Hepatite Cronica Nao Classificada em Outra Parte;90.0
K74:Fibrose e Cirrose Hepaticas;1031.0
K75:Outras Doencas Inflamatorias do Figado;404.0
K76:Outras Doencas do Figado;348.0
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;26.0
K80:Colelitiase;20495.0
K81:Colecistite;5856.0
K82:Outras Doencas da Vesicula Biliar;297.0
K83:Outras Doencas das Vias Biliares;461.0
K85:Pancreatite Aguda;1297.0
K86:Outras Doencas do Pancreas;330.0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;69.0
K90:Ma-Absorcao Intestinal;31.0
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;177.0
K92:Outras Doencas do Aparelho Digestivo;436.0
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;40.0
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);12008.0
L01:Impetigo;16.0
L02:Abscesso Cutaneo, Furunculo e Antraz;1459.0
L03:Celulite (Flegmao);879.0
L04:Linfadenite Aguda;42.0
L05:Cisto Pilonidal;1527.0
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;560.0
L10:Penfigo;151.0
L11:Outras Afeccoes Acantoliticas;3.0
L12:Penfigoide;23.0
L13:Outras Afeccoes Bolhosas;28.0
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;2.0
L20:Dermatite Atopica;144.0
L21:Dermatite Seborreica;0.0
L23:Dermatites Alergicas de Contato;359.0
L24:Dermatites de Contato por Irritantes;74.0
L25:Dermatite de Contato Nao Especificada;270.0
L26:Dermatite Esfoliativa;17.0
L27:Dermatite Devida a Substancias de Uso Interno;22.0
L28:Liquen Simples Cronico e Prurigo;31.0
L29:Prurido;19.0
L30:Outras Dermatites;197.0
L40:Psoriase;776.0
L41:Parapsoriase;8.0
L42:Pitiriase Rosea;4.0
L43:Liquen Plano;23.0
L44:Outras Afeccoes Papulo-Descamativas;8.0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;4.0
L50:Urticaria;82.0
L51:Eritema Polimorfo (Eritema Multiforme);45.0
L52:Eritema Nodoso;40.0
L53:Outras Afeccoes Eritematosas;25.0
L54:Eritema em Doencas Classificadas em Outra Parte;4.0
L55:Queimadura Solar;9.0
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;7.0
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;52.0
L58:Radiodermatite;5.0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;5.0
L60:Afeccoes das Unhas;348.0
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;3.0
L63:Alopecia Areata;3.0
L64:Alopecia Androgenica;4.0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;1.0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];12.0
L68:Hipertricose;3.0
L70:Acne;4.0
L71:Rosacea;20.0
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;264.0
L73:Outras Afeccoes Foliculares;196.0
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;4.0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;2.0
L80:Vitiligo;30.0
L81:Outros Transtornos da Pigmentacao;5.0
L82:Ceratose Seborreica;3.0
L83:Acantose Nigricans;2.0
L84:Calos e Calosidades;257.0
L85:Outras Formas de Espessamento Epidermico;77.0
L86:Ceratodermia em Doencas Classificadas em Outra Parte;2.0
L87:Transtornos da Eliminacao Transepidermica;1.0
L88:Piodermite Gangrenosa;56.0
L89:Ulcera de Decubito;118.0
L90:Afeccoes Atroficas da Pele;116.0
L91:Afeccoes Hipertroficas da Pele;154.0
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;119.0
L93:Lupus Eritematoso;404.0
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;37.0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;93.0
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;1396.0
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;1269.0
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;85.0
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);303399.0
M00:Artrite Piogenica;452.0
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;63.0
M02:Artropatias Reacionais;75.0
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;69.0
M05:Artrite Reumatoide Soro-Positiva;3857.0
M06:Outras Artrites Reumatoides;2213.0
M07:Artropatias Psoriasicas e Enteropaticas;528.0
M08:Artrite Juvenil;82.0
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;5.0
M10:Gota;822.0
M11:Outras Artropatias por Deposicao de Cristais;20.0
M12:Outras Artropatias Especificadas;147.0
M13:Outras Artrites;731.0
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;140.0
M15:Poliartrose;1003.0
M16:Coxartrose [Artrose do Quadril];10012.0
M17:Gonartrose [Artrose do Joelho];15344.0
M18:Artrose da Primeira Articulacao Carpometacarpiana;263.0
M19:Outras Artroses;4137.0
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;1843.0
M21:Outras Deformidades Adquiridas dos Membros;1130.0
M22:Transtornos da Rotula [Patela];1764.0
M23:Transtornos Internos dos Joelhos;30286.0
M24:Outras Transtornos Articulares Especificos;943.0
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;9659.0
M30:Poliarterite Nodosa e Afeccoes Correlatas;44.0
M31:Outras Vasculopatias Necrotizantes;188.0
M32:Lupus Eritematoso Disseminado [Sistemico];2376.0
M33:Dermatopoliomiosite;241.0
M34:Esclerose Sistemica;373.0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;419.0
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;66.0
M40:Cifose e Lordose;79.0
M41:Escoliose;521.0
M42:Osteocondrose da Coluna Vertebral;14.0
M43:Outras Dorsopatias Deformantes;875.0
M45:Espondilite Ancilosante;1602.0
M46:Outras Espondilopatias Inflamatorias;814.0
M47:Espondilose;2000.0
M48:Outras Espondilopatias;712.0
M49:Espondilopatias em Doencas Classificadas em Outra Parte;87.0
M50:Transtornos dos Discos Cervicais;5900.0
M51:Outros Transtornos de Discos Intervertebrais;57802.0
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;1085.0
M54:Dorsalgia;64732.0
M60:Miosite;104.0
M61:Calcificacao e Ossificacao do Musculo;37.0
M62:Outros Transtornos Musculares;2072.0
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;39.0
M65:Sinovite e Tenossinovite;10782.0
M66:Ruptura Espontanea de Sinovia e de Tendao;1022.0
M67:Outros Transtornos das Sinovias e dos Tendoes;462.0
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;116.0
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;819.0
M71:Outras Bursopatias;1081.0
M72:Transtornos Fibroblasticos;1352.0
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;45.0
M75:Lesoes do Ombro;39985.0
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;1404.0
M77:Outras Entesopatias;4812.0
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;5459.0
M80:Osteoporose com Fratura Patologica;79.0
M81:Osteoporose sem Fratura Patologica;55.0
M82:Osteoporose em Doencas Classificadas em Outra Parte;14.0
M83:Osteomalacia do Adulto;32.0
M84:Transtornos da Continuidade do Osso;2180.0
M85:Outros Transtornos da Densidade e da Estrutura Osseas;154.0
M86:Osteomielite;1884.0
M87:Osteonecrose;1699.0
M88:Doenca de Paget do Osso (Osteite Deformante);24.0
M89:Outros Transtornos Osseos;281.0
M90:Osteopatias em Doencas Classificadas em Outra Parte;63.0
M91:Osteocondrose Juvenil do Quadril e da Pelve;69.0
M92:Outras Osteocondroses Juvenis;53.0
M93:Outras Osteocondropatias;377.0
M94:Outros Transtornos das Cartilagens;301.0
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;94.0
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados em Outra Parte;335.0
M99:Lesoes Biomecanicas Nao Classificadas em Outra Parte;596.0
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);47805.0
N00:Sindrome Nefritica Aguda;12.0
N01:Sindrome Nefritica Rapidamente Progressiva;13.0
N02:Hematuria Recidivante e Persistente;37.0
N03:Sindrome Nefritica Cronica;12.0
N04:Sindrome Nefrotica;344.0
N05:Sindrome Nefritica Nao Especificada;13.0
N06:Proteinuria Isolada com Lesao Morfologica Especificada;6.0
N07:Nefropatia Hereditaria Nao Classificada em Outra Parte;19.0
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;52.0
N10:Nefrite Tubulo-Intersticial Aguda;89.0
N11:Nefrite Tubulo-Intersticial Cronica;302.0
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;10.0
N13:Uropatia Obstrutiva e por Refluxo;562.0
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;3.0
N15:Outras Doencas Renais Tubulo-Intersticiais;112.0
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;7.0
N17:Insuficiencia Renal Aguda;301.0
N18:Insuficiencia Renal Cronica;8126.0
N19:Insuficiencia Renal Nao Especificada;210.0
N20:Calculose do Rim e do Ureter;5787.0
N21:Calculose do Trato Urinario Inferior;418.0
