CID10 CATEGORIA;Total_2019
F88:Outros Transtornos do Desenvolvimento Psicologico;1.0
F89:Transtorno do Desenvolvimento Psicologico Nao Especificado;2.0
F90:Transtornos Hipercineticos;39.0
F91:Disturbios de Conduta;23.0
F92:Transtornos Mistos de Conduta e das Emocoes;51.0
F93:Transtornos Emocionais com Inicio Especificamente na Infancia;5.0
F94:Transtornos do Funcionamento Social com Inicio Especificamente Durante a Infancia ou a Adolescencia;3.0
F95:Tiques;21.0
F98:Outros Transtornos Comportamentais e Emocionais com Inicio Habitualmente Durante a Infancia ou a Adolescencia;15.0
F99:Transtorno Mental Nao Especificado em Outra Parte;177.0
Capítulo VI: Doencas do sistema nervoso (G00-G99);43496.0
G00:Meningite Bacteriana Nao Classificada em Outra Parte;252.0
G01:Meningite em Doencas Bacterianas Classificadas em Outra Parte;7.0
G02:Meningite em Outras Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;21.0
G03:Meningite Devida a Outras Causas e a Causas Nao Especificadas;92.0
G04:Encefalite, Mielite e Encefalomielite;238.0
G05:Encefalite, Mielite e Encefalomielite em Doencas Classificadas em Outra Parte;76.0
G06:Abscesso e Granuloma Intracranianos e Intra-Raquidianos;118.0
G07:Abscesso e Granuloma Intracranianos e Intraspinais em Doencas Classificadas em Outra Parte;3.0
G08:Flebite e Tromboflebite Intracranianas e Intra-Raquidianas;5.0
G09:Sequelas de Doencas Inflamatorias do Sistema Nervoso Central;40.0
G10:Doenca de Huntington;100.0
G11:Ataxia Hereditaria;290.0
G12:Atrofia Muscular Espinal e Sindromes Correlatas;398.0
G13:Atrofias Sistemicas Que Afetam Principalmente O Sistema Nervoso Central em Doencas Classificadas em Outra Parte;19.0
G20:Doenca de Parkinson;1733.0
G21:Parkinsonismo Secundario;96.0
G22:Parkinsonismo em Doencas Classificadas em Outra Parte;63.0
G23:Outras Doencas Degenerativas dos Ganglios da Base;21.0
G24:Distonia;148.0
G25:Outras Doencas Extrapiramidais e Transtornos dos Movimentos;181.0
G26:Doencas Extrapiramidais e Transtornos dos Movimentos em Doencas Classificadas em Outra Parte;9.0
G30:Doenca de Alzheimer;366.0
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;119.0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;28.0
G35:Esclerose Multipla;1057.0
G36:Outras Desmielinizacoes Disseminadas Agudas;125.0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;274.0
G40:Epilepsia;4118.0
G41:Estado de Mal Epileptico;43.0
G43:Enxaqueca;560.0
G44:Outras Sindromes de Algias Cefalicas;290.0
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;802.0
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);180.0
G47:Disturbios do Sono;264.0
G50:Transtornos do Nervo Trigemeo;384.0
G51:Transtornos do Nervo Facial;1093.0
G52:Transtornos de Outros Nervos Cranianos;45.0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;56.0
G54:Transtornos das Raizes e dos Plexos Nervosos;635.0
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;920.0
G56:Mononeuropatias dos Membros Superiores;20861.0
G57:Mononeuropatias dos Membros Inferiores;786.0
G58:Outras Mononeuropatias;424.0
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;67.0
G60:Neuropatia Hereditaria e Idiopatica;178.0
G61:Polineuropatia Inflamatoria;862.0
G62:Outras Polineuropatias;562.0
G63:Polineuropatia em Doencas Classificadas em Outra Parte;634.0
G64:Outros Transtornos do Sistema Nervoso Periferico;57.0
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;328.0
G71:Transtornos Primarios dos Musculos;260.0
G72:Outras Miopatias;113.0
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;44.0
G80:Paralisia Cerebral Infantil;73.0
G81:Hemiplegia;257.0
G82:Paraplegia e Tetraplegia;586.0
G83:Outras Sindromes Paraliticas;329.0
G90:Transtornos do Sistema Nervoso Autonomo;103.0
G91:Hidrocefalia;499.0
G92:Encefalopatia Toxica;20.0
G93:Outros Transtornos do Encefalo;556.0
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;19.0
G95:Outras Doencas da Medula Espinal;290.0
G96:Outros Transtornos do Sistema Nervoso Central;52.0
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao  Classificados em Outra Parte;15.0
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;50.0
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;202.0
Capítulo VII: Doencas do olho e anexos (H00-H59);39861.0
H00:Hordeolo e Calazio;48.0
H01:Outras Inflamacoes da Palpebra;21.0
H02:Outros Transtornos da Palpebra;617.0
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;14.0
H04:Transtornos do Aparelho Lacrimal;86.0
H05:Transtornos da Orbita;72.0
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;28.0
H10:Conjuntivite;1331.0
H11:Outros Transtornos da Conjuntiva;4386.0
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;27.0
H15:Transtornos da Esclerotica;46.0
H16:Ceratite;1008.0
H17:Cicatrizes e Opacidades da Cornea;138.0
H18:Outros Transtornos da Cornea;1592.0
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;78.0
H20:Iridociclite;151.0
H21:Outros Transtornos da Iris e do Corpo Ciliar;31.0
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;45.0
H25:Catarata Senil;6877.0
H26:Outras Cataratas;4602.0
H27:Outros Transtornos do Cristalino;87.0
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;906.0
H30:Inflamacao Coriorretiniana;374.0
H31:Outros Transtornos da Coroide;115.0
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;74.0
H33:Descolamentos e Defeitos da Retina;4172.0
H34:Oclusoes Vasculares da Retina;247.0
H35:Outros Transtornos da Retina;1435.0
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;1887.0
H40:Glaucoma;1926.0
H42:Glaucoma em Doencas Classificadas em Outra Parte;10.0
H43:Transtornos do Humor Vitreo;258.0
H44:Transtornos do Globo Ocular;317.0
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;137.0
H46:Neurite Optica;252.0
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;126.0
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;26.0
H49:Estrabismo Paralitico;137.0
H50:Outros Estrabismos;282.0
H51:Outros Transtornos do Movimento Binocular;19.0
H52:Transtornos da Refracao e da Acomodacao;379.0
H53:Disturbios Visuais;396.0
H54:Cegueira e Visao Subnormal;4860.0
H55:Nistagmo e Outros Movimentos Irregulares do Olho;9.0
H57:Outros Transtornos do Olho e Anexos;165.0
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;6.0
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;61.0
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);3815.0
H60:Otite Externa;125.0
H61:Outros Transtornos do Ouvido Externo;23.0
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;22.0
H65:Otite Media Nao-Supurativa;186.0
H66:Otite Media Supurativa e as Nao Especificadas;399.0
H67:Otite Media em Doencas Classificadas em Outra Parte;33.0
H68:Salpingite e Obstrucao da Trompa de Eustaquio;153.0
H69:Outros Transtornos da Trompa de Eustaquio;11.0
H70:Mastoidite e Afeccoes Correlatas;229.0
H71:Colesteatoma do Ouvido Medio;166.0
H72:Perfuracao da Membrana do Timpano;188.0
H73:Outros Transtornos da Membrana do Timpano;14.0
H74:Outros Transtornos do Ouvido Medio e da Mastoide;34.0
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;7.0
H80:Otosclerose;123.0
H81:Transtornos da Funcao Vestibular;579.0
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;44.0
H83:Outros Transtornos do Ouvido Interno;831.0
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;439.0
H91:Outras Perdas de Audicao;74.0
H92:Otalgia e Secrecao Auditiva;66.0
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;56.0
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;3.0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;10.0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);132800.0
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;23.0
I01:Febre Reumatica com Comprometimento do Coracao;71.0
I02:Coreia Reumatica;6.0
I05:Doencas Reumaticas da Valva Mitral;1340.0
I06:Doencas Reumaticas da Valva Aortica;585.0
I07:Doencas Reumaticas da Valva Tricuspide;36.0
I08:Doencas de Multiplas Valvas;191.0
I09:Outras Doencas Reumaticas do Coracao;26.0
I10:HipertensaoEssencial (Primaria);4409.0
I11:Doenca Cardiaca Hipertensiva;850.0
I12:Doenca Renal Hipertensiva;72.0
I13:Doenca Cardiaca e Renal Hipertensiva;44.0
I15:Hipertensao Secundaria;140.0
I20:Angina Pectoris;7030.0
I21:Infarto Agudo do Miocardio;11015.0
I22:Infarto do Miocardio Recorrente;55.0
I23:Algumas Complicaccoes Atuais Subsequentes ao Infarto Agudo do Miocardio;59.0
I24:Outras Doencas Isquemicas Agudas do Coracao;597.0
I25:Doenca Isquemica Cronica do Coracao;7827.0
I26:Embolia Pulmonar;1360.0
I27:Outras Formas de Doenca Cardiaca Pulmonar;254.0
I28:Outras Doencas dos Vasos Pulmonares;12.0
I30:Pericardite Aguda;143.0
I31:Outras Doencas do Pericardio;127.0
I32:Pericardite em Doencas Classificadas em Outra Parte;13.0
I33:Endocardite Aguda e Subaguda;280.0
I34:Transtornos Nao-Reumaticos da Valva Mitral;802.0
I35:Transtornos Nao-Reumaticos da Valva Aortica;1214.0
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;25.0
I37:Transtornos da Valva Pulmonar;40.0
I38:Endocardite de Valva Nao Especificada;26.0
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;46.0
I40:Miocardite Aguda;173.0
I41:Miocardite em Doencas Classificadas em Outra Parte;34.0
I42:Cardiomiopatias;1844.0
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;71.0
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;566.0
I45:Outros Transtornos de Conducao;179.0
I46:Parada Cardiaca;99.0
I47:Taquicardia Paroxistica;562.0
I48: Flutter  e Fibrilacao Atrial;946.0
I49:Outras Arritmias Cardiacas;1517.0
I50:Insuficiencia Cardiaca;7939.0
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;243.0
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;8.0
I60:Hemorragia Subaracnoide;1045.0
I61:Hemorragia Intracerebral;888.0
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;268.0
I63:Infarto Cerebral;2341.0
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;10161.0
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;162.0
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;33.0
I67:Outras Doencas Cerebrovasculares;1706.0
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;73.0
I69:Sequelas de Doencas Cerebrovasculares;4101.0
I70:Aterosclerose;1100.0
I71:Aneurisma e Disseccao da Aorta;925.0
I72:Outros Aneurismas;455.0
I73:Outras Doencas Vasculares Perifericas;939.0
I74:Embolia e Trombose Arteriais;1039.0
I77:Outras Afeccoes das Arterias e Arteriolas;259.0
I78:Doencas dos Capilares;22.0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;180.0
I80:Flebite e Tromboflebite;3391.0
I81:Trombose da Veia Porta;103.0
I82:Outra Embolia e Trombose Venosas;4995.0
I83:Varizes dos Membros Inferiores;30576.0
I84:Hemorroidas;10639.0
I85:Varizes Esofagianas;180.0
I86:Varizes de Outras Localizacoes;1481.0
I87:Outras Transtornos das Veias;1952.0
I88:Linfadenite Inespecifica;52.0
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;628.0
I95:Hipotensao;85.0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;60.0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;20.0
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;42.0
Capítulo X: Doencas do aparelho respiratório (J00-J99);17150.0
J00:Nasofaringite Aguda [Resfriado Comum];30.0
J01:Sinusite Aguda;231.0
J02:Faringite Aguda;38.0
J03:Amigdalite Aguda;94.0
J04:Laringite e Traqueite Agudas;51.0
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;4.0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;136.0
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;1.0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;33.0
J11:Influenza [Gripe] Devida a Virus Nao Identificado;98.0
J12:Pneumonia Viral Nao Classificada em Outra Parte;44.0
J13:Pneumonia Devida a Streptococcus Pneumoniae;33.0
J14:Pneumonia Devida a Haemophilus Infuenzae;5.0
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;2371.0
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;72.0
J17:Pneumonia em Doencas Classificadas em Outra Parte;63.0
J18:Pneumonia por Microorganismo Nao Especificada;1705.0
J20:Bronquite Aguda;113.0
J21:Bronquiolite Aguda;24.0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;78.0
J30:Rinite Alergica e Vasomotora;74.0
J31:Rinite, Nasofaringite e Faringite Cronicas;41.0
J32:Sinusite Cronica;506.0
J33:Polipo Nasal;133.0
J34:Outros Transtornos do Nariz e dos Seios Paranasais;2052.0
J35:Doencas Cronicas das Amigdalas e das Adenoides;563.0
J36:Abscesso Periamigdaliano;55.0
J37:Laringite e Laringotraqueite Cronicas;63.0
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;586.0
J39:Outras Doencas das Vias Aereas Superiores;74.0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;62.0
J41:Bronquite Cronica Simples e a Mucopurulenta;40.0
J42:Bronquite Cronica Nao Especificada;81.0
J43:Enfisema;400.0
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;2260.0
J45:Asma;1748.0
J46:Estado de Mal Asmatico;18.0
J47:Bronquectasia;261.0
J60:Pneumoconiose dos Mineiros de Carvao;2.0
J61:Pneumoconiose Devida a Amianto [Asbesto] e Outras Fibras Minerais;3.0
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;29.0
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;9.0
J64:Pneumoconiose Nao Especificada;11.0
J65:Pneumoconiose Associada com Tuberculose;2.0
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;4.0
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;48.0
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;13.0
J69:Pneumonite Devida a Solidos e Liquidos;13.0
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;13.0
J80:Sindrome do Desconforto Respiratorio do Adulto;20.0
J81:Edema Pulmonar, Nao Especificado de Outra Forma;62.0
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;7.0
J84:Outras Doencas Pulmonares Intersticiais;454.0
J85:Abscesso do Pulmao e do Mediastino;133.0
J86:Piotorax;94.0
J90:Derrame Pleural Nao Classificado em Outra Parte;513.0
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;216.0
J92:Placas Pleurais;7.0
J93:Pneumotorax;566.0
J94:Outras Afeccoes Pleurais;165.0
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;90.0
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;198.0
J98:Outros Transtornos Respiratorios;218.0
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;19.0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);194471.0
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;11.0
K01:Dentes Inclusos e Impactados;91.0
K02:Carie Dentaria;5.0
K03:Outras Doencas dos Tecidos Dentarios Duros;19.0
K04:Doencas da Polpa e dos Tecidos Periapicais;123.0
K05:Gengivite e Doencas Periodontais;29.0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;22.0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);1601.0
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;196.0
K09:Cistos da Regiao  Bucal Nao Classificados em Outra Parte;96.0
K10:Outras Doencas dos Maxilares;219.0
K11:Doencas das Glandulas Salivares;115.0
K12:Estomatite e Lesoes Correlatas;87.0
K13:Outras Doencas do Labio e da Mucosa Oral;27.0
K14:Doencas da Lingua;14.0
K20:Esofagite;135.0
K21:Doenca de Refluxo Gastroesofagico;1225.0
K22:Outras Doencas do Esofago;348.0
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;151.0
K25:Ulcera Gastrica;867.0
K26:Ulcera Duodenal;299.0
K27:Ulcera Peptica de Localizacao Nao Especificada;101.0
K28:Ulcera Gastrojejunal;39.0
K29:Gastrite e Duodenite;410.0
K30:Dispepsia;68.0
K31:Outras Doencas do Estomago e do Duodeno;209.0
K35:Apendicite Aguda;26009.0
K36:Outras Formas de Apendicite;236.0
K37:Apendicite, sem Outras Especificacoess;907.0
K38:Outras Doencas do Apendice;87.0
K40:Hernia Inguinal;43159.0
K41:Hernia Femoral;443.0
K42:Hernia Umbilical;24227.0
K43:Hernia Ventral;8413.0
K44:Hernia Diafragmatica;356.0
K45:Outras Hernias Abdominais;1627.0
K46:Hernia Abdominal Nao Especificada;6478.0
K50:Doenca de Crohn [Enterite Regional];1208.0
K51:Colite Ulcerativa;1009.0
K52:Outras Gastroenterites e Colites N?ao-Infecciosas;158.0
K55:Transtornos Vasculares do Intestino;106.0
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;1147.0
K57:Doenca Diverticular do Intestino;969.0
K58:Sindrome do Colon Irritavel;39.0
K59:Outros Transtornos Funcionais do Intestino;217.0
K60:Fissura e Fistula das Regioes Anal e Retal;5647.0
K61:Abscesso das Regioes Anal e Retal;1167.0
K62:Outras Doencas do Reto e do Anus;569.0
K63:Outras Doencas do Intestino;630.0
K65:Peritonite;241.0
K66:Outros Transtornos do Peritonio;152.0
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;11.0
K70:Doenca Alcoolica do Figado;998.0
K71:Doenca Hepatica Toxica;130.0
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;148.0
K73:Hepatite Cronica Nao Classificada em Outra Parte;116.0
K74:Fibrose e Cirrose Hepaticas;1012.0
K75:Outras Doencas Inflamatorias do Figado;476.0
K76:Outras Doencas do Figado;520.0
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;37.0
K80:Colelitiase;45214.0
K81:Colecistite;9738.0
K82:Outras Doencas da Vesicula Biliar;657.0
K83:Outras Doencas das Vias Biliares;610.0
K85:Pancreatite Aguda;1638.0
K86:Outras Doencas do Pancreas;396.0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;78.0
K90:Ma-Absorcao Intestinal;41.0
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;269.0
K92:Outras Doencas do Aparelho Digestivo;633.0
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;41.0
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);19969.0
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;0.0
L01:Impetigo;42.0
L02:Abscesso Cutaneo, Furunculo e Antraz;2470.0
L03:Celulite (Flegmao);1474.0
L04:Linfadenite Aguda;65.0
L05:Cisto Pilonidal;3285.0
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;823.0
L10:Penfigo;180.0
L11:Outras Afeccoes Acantoliticas;9.0
L12:Penfigoide;43.0
L13:Outras Afeccoes Bolhosas;38.0
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;6.0
L20:Dermatite Atopica;244.0
L21:Dermatite Seborreica;12.0
L22:Dermatite das Fraldas;1.0
L23:Dermatites Alergicas de Contato;605.0
L24:Dermatites de Contato por Irritantes;121.0
L25:Dermatite de Contato Nao Especificada;359.0
L26:Dermatite Esfoliativa;32.0
L27:Dermatite Devida a Substancias de Uso Interno;23.0
L28:Liquen Simples Cronico e Prurigo;38.0
L29:Prurido;23.0
L30:Outras Dermatites;380.0
L40:Psoriase;1024.0
L41:Parapsoriase;12.0
L42:Pitiriase Rosea;8.0
L43:Liquen Plano;42.0
L44:Outras Afeccoes Papulo-Descamativas;14.0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;5.0
L50:Urticaria;162.0
L51:Eritema Polimorfo (Eritema Multiforme);75.0
L52:Eritema Nodoso;75.0
L53:Outras Afeccoes Eritematosas;20.0
L54:Eritema em Doencas Classificadas em Outra Parte;3.0
L55:Queimadura Solar;13.0
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;21.0
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;100.0
L58:Radiodermatite;12.0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;13.0
L60:Afeccoes das Unhas;745.0
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;11.0
L63:Alopecia Areata;10.0
L64:Alopecia Androgenica;6.0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;3.0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];16.0
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;0.0
L68:Hipertricose;2.0
L70:Acne;9.0
L71:Rosacea;39.0
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;667.0
L73:Outras Afeccoes Foliculares;296.0
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;4.0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;4.0
L80:Vitiligo;29.0
L81:Outros Transtornos da Pigmentacao;7.0
L82:Ceratose Seborreica;4.0
L83:Acantose Nigricans;3.0
L84:Calos e Calosidades;546.0
L85:Outras Formas de Espessamento Epidermico;139.0
L86:Ceratodermia em Doencas Classificadas em Outra Parte;10.0
L87:Transtornos da Eliminacao Transepidermica;5.0
L88:Piodermite Gangrenosa;50.0
L89:Ulcera de Decubito;81.0
L90:Afeccoes Atroficas da Pele;265.0
L91:Afeccoes Hipertroficas da Pele;289.0
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;269.0
L93:Lupus Eritematoso;429.0
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;84.0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;122.0
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;1984.0
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;1725.0
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;244.0
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);352028.0
M00:Artrite Piogenica;489.0
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;100.0
M02:Artropatias Reacionais;63.0
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;58.0
M05:Artrite Reumatoide Soro-Positiva;3457.0
M06:Outras Artrites Reumatoides;2314.0
M07:Artropatias Psoriasicas e Enteropaticas;456.0
M08:Artrite Juvenil;97.0
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;5.0
M10:Gota;940.0
M11:Outras Artropatias por Deposicao de Cristais;23.0
M12:Outras Artropatias Especificadas;251.0
M13:Outras Artrites;1056.0
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;168.0
M15:Poliartrose;1113.0
M16:Coxartrose [Artrose do Quadril];9755.0
M17:Gonartrose [Artrose do Joelho];14479.0
M18:Artrose da Primeira Articulacao Carpometacarpiana;300.0
M19:Outras Artroses;4997.0
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;3635.0
M21:Outras Deformidades Adquiridas dos Membros;1558.0
M22:Transtornos da Rotula [Patela];2173.0
M23:Transtornos Internos dos Joelhos;41791.0
M24:Outras Transtornos Articulares Especificos;1702.0
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;13218.0
M30:Poliarterite Nodosa e Afeccoes Correlatas;36.0
M31:Outras Vasculopatias Necrotizantes;186.0
M32:Lupus Eritematoso Disseminado [Sistemico];2414.0
M33:Dermatopoliomiosite;253.0
M34:Esclerose Sistemica;322.0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;371.0
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;63.0
M40:Cifose e Lordose;103.0
M41:Escoliose;780.0
M42:Osteocondrose da Coluna Vertebral;29.0
M43:Outras Dorsopatias Deformantes;989.0
M45:Espondilite Ancilosante;1354.0
M46:Outras Espondilopatias Inflamatorias;786.0
M47:Espondilose;2447.0
M48:Outras Espondilopatias;835.0
M49:Espondilopatias em Doencas Classificadas em Outra Parte;91.0
M50:Transtornos dos Discos Cervicais;5689.0
M51:Outros Transtornos de Discos Intervertebrais;57480.0
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;1314.0
M54:Dorsalgia;76099.0
M60:Miosite;133.0
M61:Calcificacao e Ossificacao do Musculo;35.0
M62:Outros Transtornos Musculares;2430.0
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;47.0
M65:Sinovite e Tenossinovite;15311.0
M66:Ruptura Espontanea de Sinovia e de Tendao;1447.0
M67:Outros Transtornos das Sinovias e dos Tendoes;745.0
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;171.0
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;1230.0
M71:Outras Bursopatias;2086.0
M72:Transtornos Fibroblasticos;1850.0
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;70.0
M75:Lesoes do Ombro;45946.0
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;1757.0
M77:Outras Entesopatias;6585.0
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;5497.0
M80:Osteoporose com Fratura Patologica;87.0
M81:Osteoporose sem Fratura Patologica;99.0
M82:Osteoporose em Doencas Classificadas em Outra Parte;11.0
M83:Osteomalacia do Adulto;41.0
M84:Transtornos da Continuidade do Osso;3102.0
M85:Outros Transtornos da Densidade e da Estrutura Osseas;252.0
M86:Osteomielite;2318.0
M87:Osteonecrose;1536.0
