CID10 CATEGORIA;Total_2020
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;0
G35:Esclerose Multipla;0
G36:Outras Desmielinizacoes Disseminadas Agudas;0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;0
G40:Epilepsia;19
G41:Estado de Mal Epileptico;1
G43:Enxaqueca;0
G44:Outras Sindromes de Algias Cefalicas;2
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;2
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);0
G47:Disturbios do Sono;2
G50:Transtornos do Nervo Trigemeo;4
G51:Transtornos do Nervo Facial;5
G52:Transtornos de Outros Nervos Cranianos;0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;0
G54:Transtornos das Raizes e dos Plexos Nervosos;23
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;15
G56:Mononeuropatias dos Membros Superiores;1946
G57:Mononeuropatias dos Membros Inferiores;25
G58:Outras Mononeuropatias;5
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;1
G60:Neuropatia Hereditaria e Idiopatica;0
G61:Polineuropatia Inflamatoria;0
G62:Outras Polineuropatias;1
G63:Polineuropatia em Doencas Classificadas em Outra Parte;1
G64:Outros Transtornos do Sistema Nervoso Periferico;1
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;0
G71:Transtornos Primarios dos Musculos;0
G72:Outras Miopatias;3
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;0
G80:Paralisia Cerebral Infantil;0
G81:Hemiplegia;3
G82:Paraplegia e Tetraplegia;18
G83:Outras Sindromes Paraliticas;5
G90:Transtornos do Sistema Nervoso Autonomo;1
G91:Hidrocefalia;1
G92:Encefalopatia Toxica;0
G93:Outros Transtornos do Encefalo;3
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;0
G95:Outras Doencas da Medula Espinal;0
G96:Outros Transtornos do Sistema Nervoso Central;0
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao Classificados  em Outra Parte;0
G98:Outras Transtornos do Sistema Nervoso Nao Classificados  em Outra Parte;1
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;1
Capítulo VII: Doencas do olho e anexos (H00-H59);224
H00:Hordeolo e Calazio;0
H01:Outras Inflamacoes da Palpebra;0
H02:Outros Transtornos da Palpebra;1
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;0
H04:Transtornos do Aparelho Lacrimal;2
H05:Transtornos da Orbita;5
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;0
H10:Conjuntivite;10
H11:Outros Transtornos da Conjuntiva;0
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;0
H15:Transtornos da Esclerotica;1
H16:Ceratite;48
H17:Cicatrizes e Opacidades da Cornea;5
H18:Outros Transtornos da Cornea;4
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;0
H20:Iridociclite;1
H21:Outros Transtornos da Iris e do Corpo Ciliar;1
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;0
H25:Catarata Senil;0
H26:Outras Cataratas;8
H27:Outros Transtornos do Cristalino;2
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;2
H30:Inflamacao Coriorretiniana;4
H31:Outros Transtornos da Coroide;1
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;0
H33:Descolamentos e Defeitos da Retina;28
H34:Oclusoes Vasculares da Retina;0
H35:Outros Transtornos da Retina;5
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;1
H40:Glaucoma;4
H42:Glaucoma em Doencas Classificadas em Outra Parte;0
H43:Transtornos do Humor Vitreo;2
H44:Transtornos do Globo Ocular;13
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;1
H46:Neurite Optica;2
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;1
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;0
H49:Estrabismo Paralitico;4
H50:Outros Estrabismos;1
H51:Outros Transtornos do Movimento Binocular;0
H52:Transtornos da Refracao e da Acomodacao;1
H53:Disturbios Visuais;2
H54:Cegueira e Visao Subnormal;59
H55:Nistagmo e Outros Movimentos Irregulares do Olho;0
H57:Outros Transtornos do Olho e Anexos;3
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;0
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;2
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);21
H60:Otite Externa;0
H61:Outros Transtornos do Ouvido Externo;0
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;1
H65:Otite Media Nao-Supurativa;1
H66:Otite Media Supurativa e as Nao Especificadas;2
H67:Otite Media em Doencas Classificadas em Outra Parte;0
H68:Salpingite e Obstrucao da Trompa de Eustaquio;0
H69:Outros Transtornos da Trompa de Eustaquio;0
H70:Mastoidite e Afeccoes Correlatas;1
H71:Colesteatoma do Ouvido Medio;0
H72:Perfuracao da Membrana do Timpano;0
H73:Outros Transtornos da Membrana do Timpano;0
H74:Outros Transtornos do Ouvido Medio e da Mastoide;0
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;0
H80:Otosclerose;0
H81:Transtornos da Funcao Vestibular;3
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;0
H83:Outros Transtornos do Ouvido Interno;7
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;5
H91:Outras Perdas de Audicao;0
H92:Otalgia e Secrecao Auditiva;1
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;0
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);518
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;0
I01:Febre Reumatica com Comprometimento do Coracao;0
I02:Coreia Reumatica;0
I05:Doencas Reumaticas da Valva Mitral;0
I06:Doencas Reumaticas da Valva Aortica;0
I07:Doencas Reumaticas da Valva Tricuspide;0
I08:Doencas de Multiplas Valvas;0
I09:Outras Doencas Reumaticas do Coracao;0
I10:Hipertensao Essencial (Primaria);34
I11:Doenca Cardiaca Hipertensiva;0
I12:Doenca Renal Hipertensiva;0
I13:Doenca Cardiaca e Renal Hipertensiva;0
I15:Hipertensao Secundaria;0
I20:Angina Pectoris;9
I21:Infarto Agudo do Miocardio;74
I22:Infarto do Miocardio Recorrente;0
I23:Algumas Complicacoes Atuais Subsequentes ao Infarto Agudo do Miocardio;0
I24:Outras Doencas Isquemicas Agudas do Coracao ;0
I25:Doenca Isquemica Cronica do Coracao ;8
I26:Embolia Pulmonar;1
I27:Outras Formas de Doenca Cardiaca Pulmonar;0
I28:Outras Doencas dos Vasos Pulmonares;0
I30:Pericardite Aguda;0
I31:Outras Doencas do Pericardio;1
I32:Pericardite em Doencas Classificadas em Outra Parte;0
I33:Endocardite Aguda e Subaguda;0
I34:Transtornos Nao-Reumaticos da Valva Mitral;1
I35:Transtornos Nao-Reumaticos da Valva Aortica;3
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;0
I37:Transtornos da Valva Pulmonar;0
I38:Endocardite de Valva Nao Especificada;0
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;0
I40:Miocardite Aguda;0
I41:Miocardite em Doencas Classificadas em Outra Parte;0
I42:Cardiomiopatias;5
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;0
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;1
I45:Outros Transtornos de Conducao;1
I46:Parada Cardiaca;1
I47:Taquicardia Paroxistica;0
I48: Flutter  e Fibrilacao Atrial;1
I49:Outras Arritmias Cardiacas;15
I50:Insuficiencia Cardiaca;16
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;3
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;0
I60:Hemorragia Subaracnoide;4
I61:Hemorragia Intracerebral;4
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;0
I63:Infarto Cerebral;6
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;25
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que NaoResultam em Infarto Cerebral;0
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;0
I67:Outras Doencas Cerebrovasculares;5
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;0
I69:Sequelas de Doencas Cerebrovasculares;5
I70:Aterosclerose;3
I71:Aneurisma e Disseccao da Aorta;0
I72:Outros Aneurismas;1
I73:Outras Doencas Vasculares Perifericas;4
I74:Embolia e Trombose Arteriais;1
I77:Outras Afeccoes das Arterias e Arteriolas;0
I78:Doencas dos Capilares;0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;0
I80:Flebite e Tromboflebite;28
I81:Trombose da Veia Porta;0
I82:Outra Embolia e Trombose Venosas;50
I83:Varizes dos Membros Inferiores;158
I84:Hemorroidas;34
I85:Varizes Esofagianas;1
I86:Varizes de Outras Localizacoes;3
I87:Outras Transtornos das Veias;8
I88:Linfadenite Inespecifica;0
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;3
I95:Hipotensao;0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;0
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;1
Capítulo X: Doencas do aparelho respiratório (J00-J99);199
J00:Nasofaringite Aguda [Resfriado Comum];0
J01:Sinusite Aguda;0
J02:Faringite Aguda;1
J03:Amigdalite Aguda;0
J04:Laringite e Traqueite Agudas;1
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;3
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;1
J11:Influenza [Gripe] Devida a Virus Nao Identificado;1
J12:Pneumonia Viral Nao Classificada em Outra Parte;4
J13:Pneumonia Devida a Streptococcus Pneumoniae;0
J14:Pneumonia Devida a Haemophilus Infuenzae;0
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;0
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;1
J17:Pneumonia em Doencas Classificadas em Outra Parte;0
J18:Pneumonia por Microorganismo Nao Especificada;1
J20:Bronquite Aguda;0
J21:Bronquiolite Aguda;0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;0
J30:Rinite Alergica e Vasomotora;0
J31:Rinite, Nasofaringite e Faringite Cronicas;1
J32:Sinusite Cronica;0
J33:Polipo Nasal;0
J34:Outros Transtornos do Nariz e dos Seios Paranasais;2
J35:Doencas Cronicas das Amigdalas e das Adenoides;0
J36:Abscesso Periamigdaliano;0
J37:Laringite e Laringotraqueite Cronicas;5
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;15
J39:Outras Doencas das Vias Aereas Superiores;0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;0
J41:Bronquite Cronica Simples e a Mucopurulenta;0
J42:Bronquite Cronica Nao Especificada;0
J43:Enfisema;2
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;27
J45:Asma;66
J46:Estado de Mal Asmatico;0
J47:Bronquectasia;2
J60:Pneumoconiose dos Mineiros de Carvao;0
J61:Pneumoconiose Devida a Amianto[Asbesto] e Outras Fibras Minerais;1
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;24
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;4
J64:Pneumoconiose Nao Especificada;0
J65:Pneumoconiose Associada com Tuberculose;2
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;0
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;5
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;4
J69:Pneumonite Devida a Solidos e Liquidos;1
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;0
J80:Sindrome do Desconforto Respiratorio do Adulto;0
J81:Edema Pulmonar, Nao Especificado de Outra Forma;0
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;0
J84:Outras Doencas Pulmonares Intersticiais;5
J85:Abscesso do Pulmao e do Mediastino;0
J86:Piotorax;1
J90:Derrame Pleural Nao Classificado em Outra Parte;2
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;0
J92:Placas Pleurais;0
J93:Pneumotorax;10
J94:Outras Afeccoes Pleurais;6
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;1
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;0
J98:Outros Transtornos Respiratorios;0
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);833
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;0
K01:Dentes Inclusos e Impactados;0
K02:Carie Dentaria;0
K03:Outras Doencas dos Tecidos Dentarios Duros;0
K04:Doencas da Polpa e dos Tecidos Periapicais;0
K05:Gengivite e Doencas Periodontais;0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);2
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;1
K09:Cistos da Regiao Bucal Nao Classificados em Outra Parte;0
K10:Outras Doencas dos Maxilares;0
K11:Doencas das Glandulas Salivares;0
K12:Estomatite e Lesoes  Correlatas;0
K13:Outras Doencas do Labio e da Mucosa Oral;0
K14:Doencas da Lingua;0
K20:Esofagite;0
K21:Doenca de Refluxo Gastroesofagico;0
K22:Outras Doencas do Esofago;0
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;0
K25:Ulcera Gastrica;0
K26:Ulcera Duodenal;0
K27:Ulcera Peptica de Localizacao Nao Especificada;0
K28:Ulcera Gastrojejunal;0
K29:Gastrite e Duodenite;0
K30:Dispepsia;0
K31:Outras Doencas do Estomago e do Duodeno;0
K35:Apendicite Aguda;19
K36:Outras Formas de Apendicite;1
K37:Apendicite, sem Outras Especificacoes;3
K38:Outras Doencas do Apendice;0
K40:Hernia Inguinal;547
K41:Hernia Femoral;9
K42:Hernia Umbilical;165
K43:Hernia Ventral;38
K44:Hernia Diafragmatica;1
K45:Outras Hernias Abdominais;6
K46:Hernia Abdominal Nao Especificada;28
K50:Doenca de Crohn [Enterite Regional];0
K51:Colite Ulcerativa;0
K52:Outras Gastroenterites e Colites Nao-Infecciosas;0
K55:Transtornos Vasculares do Intestino;1
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;0
K57:Doenca Diverticular do Intestino;0
K58:Sindrome do Colon Irritavel;0
K59:Outros Transtornos Funcionais do Intestino;0
K60:Fissura e Fistula das Regioes Anal e Retal;0
K61:Abscesso das Regioes Anal e Retal;1
K62:Outras Doencas do Reto e do Anus;2
K63:Outras Doencas do Intestino;1
K65:Peritonite;1
K66:Outros Transtornos do Peritonio;2
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;0
K70:Doenca Alcoolica do Figado;0
K71:Doenca Hepatica Toxica;2
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;0
K73:Hepatite Cronica Nao Classificada  em Outra Parte;0
K74:Fibrose e Cirrose Hepaticas;0
K75:Outras Doencas Inflamatorias do Figado;0
K76:Outras Doencas do Figado;1
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;0
K80:Colelitiase;1
K81:Colecistite;1
K82:Outras Doencas da Vesicula Biliar;0
K83:Outras Doencas das Vias Biliares;0
K85:Pancreatite Aguda;0
K86:Outras Doencas do Pancreas;0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;0
K90:Ma-Absorcao Intestinal;0
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;0
K92:Outras Doencas do Aparelho Digestivo;0
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;0
Capítulo XII: Doencas da pele e do tecido subcutâneo(L00-L99);182
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;0
L01:Impetigo;0
L02:Abscesso Cutaneo, Furunculo e Antraz;25
L03:Celulite (Flegmao);14
L04:Linfadenite Aguda;0
L05:Cisto Pilonidal;0
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;14
L10:Penfigo;0
L11:Outras Afeccoes Acantoliticas;0
L12:Penfigoide;0
L13:Outras Afeccoes Bolhosas;0
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;0
L20:Dermatite Atopica;3
L21:Dermatite Seborreica;0
L22:Dermatite das Fraldas;0
L23:Dermatites Alergicas de Contato;38
L24:Dermatites de Contato por Irritantes;7
L25:Dermatite de Contato Nao Especificada;13
L26:Dermatite Esfoliativa;0
L27:Dermatite Devida a Substancias de Uso Interno;0
L28:Liquen Simples Cronico e Prurigo;0
L29:Prurido;0
L30:Outras Dermatites;2
L40:Psoriase;1
L41:Parapsoriase;0
L42:Pitiriase Rosea;0
L43:Liquen Plano;0
L44:Outras Afeccoes Papulo-Descamativas;0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;0
L50:Urticaria;4
L51:Eritema Polimorfo (Eritema Multiforme);0
L52:Eritema Nodoso;0
L53:Outras Afeccoes Eritematosas;0
L54:Eritema em Doencas Classificadas em Outra Parte;0
L55:Queimadura Solar;1
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;3
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao NaoIonizante;1
L58:Radiodermatite;0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;0
L60:Afeccoes das Unhas;5
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;0
L63:Alopecia Areata;0
L64:Alopecia Androgenica;0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];0
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;0
L68:Hipertricose;0
L70:Acne;0
L71:Rosacea;0
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;0
L73:Outras Afeccoes Foliculares;0
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;0
L80:Vitiligo;0
L81:Outros Transtornos da Pigmentacao;1
L82:Ceratose Seborreica;0
L83:Acantose Nigricans;0
L84:Calos e Calosidades;6
L85:Outras Formas de Espessamento Epidermico;1
L86:Ceratodermia em Doencas Classificadas em Outra Parte;0
L87:Transtornos da Eliminacao Transepidermica;0
L88:Piodermite Gangrenosa;0
L89:Ulcera de Decubito;0
L90:Afeccoes Atroficas da Pele;4
L91:Afeccoes Hipertroficas da Pele;2
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;0
L93:Lupus Eritematoso;0
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;0
L97:Ulcera dos Membros Inferiores Nao Classificada  em Outra Parte;15
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;19
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;3
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);16197
M00:Artrite Piogenica;8
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;1
M02:Artropatias Reacionais;0
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;0
M05:Artrite Reumatoide Soro-Positiva;11
M06:Outras Artrites Reumatoides;3
M07:Artropatias Psoriasicas e Enteropaticas;0
M08:Artrite Juvenil;1
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;0
M10:Gota;0
M11:Outras Artropatias por Deposicao de Cristais;0
M12:Outras Artropatias Especificadas;8
M13:Outras Artrites;5
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;3
M15:Poliartrose;7
M16:Coxartrose [Artrose do Quadril];82
M17:Gonartrose [Artrose do Joelho];138
M18:Artrose da Primeira Articulacao Carpometacarpiana;7
M19:Outras Artroses;83
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;48
M21:Outras Deformidades Adquiridas dos Membros;14
M22:Transtornos da Rotula [Patela];43
M23:Transtornos Internos dos Joelhos;923
M24:Outras Transtornos Articulares Especificos;34
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;586
M30:Poliarterite Nodosa e Afeccoes Correlatas;0
M31:Outras Vasculopatias Necrotizantes;0
M32:Lupus Eritematoso Disseminado [Sistemico];1
M33:Dermatopoliomiosite;0
M34:Esclerose Sistemica;0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;1
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;0
M40:Cifose e Lordose;1
M41:Escoliose;4
M42:Osteocondrose da Coluna Vertebral;0
M43:Outras Dorsopatias Deformantes;16
M45:Espondilite Ancilosante;2
M46:Outras Espondilopatias Inflamatorias;9
M47:Espondilose;19
M48:Outras Espondilopatias;21
M49:Espondilopatias em Doencas Classificadas em Outra Parte;0
M50:Transtornos dos Discos Cervicais;139
M51:Outros Transtornos de Discos Intervertebrais;1252
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;79
M54:Dorsalgia;4826
M60:Miosite;2
M61:Calcificacao e Ossificacao do Musculo;0
M62:Outros Transtornos Musculares;76
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;2
M65:Sinovite e Tenossinovite;1575
M66:Ruptura Espontanea de Sinovia e de Tendao;54
M67:Outros Transtornos das Sinovias e dos Tendoes;21
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;9
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;65
M71:Outras Bursopatias;47
M72:Transtornos Fibroblasticos;47
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;0
M75:Lesoes  do Ombro;4837
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;61
M77:Outras Entesopatias;623
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados  em Outra Parte;118
M80:Osteoporose com Fratura Patologica;0
M81:Osteoporose sem Fratura Patologica;0
M82:Osteoporose em Doencas Classificadas em Outra Parte;0
M83:Osteomalacia do Adulto;1
M84:Transtornos da Continuidade do Osso;140
M85:Outros Transtornos da Densidade e da Estrutura Osseas;2
M86:Osteomielite;58
M87:Osteonecrose;12
M88:Doenca de Paget do Osso (Osteite Deformante);0
M89:Outros Transtornos Osseos;16
M90:Osteopatias em Doencas Classificadas em Outra Parte;0
M91:Osteocondrose Juvenil do Quadril e da Pelve;1
M92:Outras Osteocondroses Juvenis;1
M93:Outras Osteocondropatias;10
M94:Outros Transtornos das Cartilagens;2
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;0
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados  em Outra Parte;27
M99:Lesoes  Biomecanicas Nao Classificadas em Outra Parte;15
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);81
N00:Sindrome Nefritica Aguda;0
N01:Sindrome Nefritica Rapidamente Progressiva;0
N02:Hematuria Recidivante e Persistente;0
N03:Sindrome Nefritica Cronica;0
N04:Sindrome Nefrotica;0
N05:Sindrome Nefritica Nao Especificada;0
N06:Proteinuria Isolada com Lesao Morfologica Especificada;0
N07:Nefropatia Hereditaria Nao Classificada  em Outra Parte;0
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;0
N10:Nefrite Tubulo-Intersticial Aguda;0
N11:Nefrite Tubulo-Intersticial Cronica;0
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;0
N13:Uropatia Obstrutiva e por Refluxo;0
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;0
N15:Outras Doencas Renais Tubulo-Intersticiais;0
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;0
N17:Insuficiencia Renal Aguda;6
N18:Insuficiencia Renal Cronica;56
N19:Insuficiencia Renal Nao Especificada;0
N20:Calculose do Rim e do Ureter;1
N21:Calculose do Trato Urinario Inferior;0
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;0
N23:Colica Nefretica Nao Especificada;0
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;0
N26:Rim Contraido, Nao Especificado;0
N27:Hipoplasia Renal de Causa Desconhecida;0
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;0
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;0
N30:Cistite;0
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados  em Outra Parte;0
N32:Outros Transtornos da Bexiga;0
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;0
N34:Uretrite e Sindrome Uretral;0
N35:Estenose da Uretra;4
N36:Outros Transtornos da Uretra;0
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;0
N39:Outros Transtornos do Trato Urinario;0
N40:Hiperplasia da Prostata;0
N41:Doencas Inflamatorias da Prostata;0
N42:Outras Afeccoes da Prostata;0
N43:Hidrocele e Espermatocele;3
N44:Torcao do Testiculo;1
N45:Orquite e Epididimite;4
N46:Infertilidade Masculina;0
N47:Hipertrofia do Prepucio, Fimose e Parafimose;0
N48:Outros Transtornos do Penis;1
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados  em Outra Parte;0
N50:Outros Transtornos dos Orgaos Genitais Masculinos;0
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;1
N60:Displasias Mamarias Benignas;0
N61:Transtornos Inflamatorios da Mama;1
N62:Hipertrofia da Mama;0
N63:Nodulo Mamario Nao Especificado;0
N64:Outras Doencas da Mama;1
N70:Salpingite e Ooforite;0
N71:Doenca Inflamatoria do Utero, Exceto O Colo;0
N72:Doenca Inflamatoria do Colo do Utero;0
N73:Outras Doencas Inflamatorias Pelvicas Femininas;0
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;0
N75:Doencas da Glandula de Bartholin;0
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;0
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;0
N80:Endometriose;0
N81:Prolapso Genital Feminino;0
N82:Fistulas do Trato Genital Feminino;0
N83:Transtornos Nao-inflamatorios  do Ovario, da Trompa de Falopio e do Ligamento Largo;1
N84:Polipo do Trato Genital Feminino;0
N85:Outros Transtornos Nao-inflamatorios  do Utero, Exceto do Colo do Utero;0
