CID10 CATEGORIA;Total_2018
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;1
G35:Esclerose Multipla;0
G36:Outras Desmielinizacoes Disseminadas Agudas;0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;0
G40:Epilepsia;43
G41:Estado de Mal Epileptico;0
G43:Enxaqueca;8
G44:Outras Sindromes de Algias Cefalicas;10
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;8
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);0
G47:Disturbios do Sono;4
G50:Transtornos do Nervo Trigemeo;7
G51:Transtornos do Nervo Facial;11
G52:Transtornos de Outros Nervos Cranianos;0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;1
G54:Transtornos das Raizes e dos Plexos Nervosos;98
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;40
G56:Mononeuropatias dos Membros Superiores;4251
G57:Mononeuropatias dos Membros Inferiores;54
G58:Outras Mononeuropatias;15
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;1
G60:Neuropatia Hereditaria e Idiopatica;1
G61:Polineuropatia Inflamatoria;1
G62:Outras Polineuropatias;6
G63:Polineuropatia em Doencas Classificadas em Outra Parte;3
G64:Outros Transtornos do Sistema Nervoso Periferico;7
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;2
G71:Transtornos Primarios dos Musculos;8
G72:Outras Miopatias;0
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;0
G80:Paralisia Cerebral Infantil;1
G81:Hemiplegia;1
G82:Paraplegia e Tetraplegia;44
G83:Outras Sindromes Paraliticas;7
G90:Transtornos do Sistema Nervoso Autonomo;3
G91:Hidrocefalia;2
G92:Encefalopatia Toxica;0
G93:Outros Transtornos do Encefalo;4
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;0
G95:Outras Doencas da Medula Espinal;3
G96:Outros Transtornos do Sistema Nervoso Central;2
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao Classificados em Outra Parte;1
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;0
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;1
Capítulo VII: Doencas do olho e anexos (H00-H59);733
H00:Hordeolo e Calazio;0
H01:Outras Inflamacoes da Palpebra;2
H02:Outros Transtornos da Palpebra;5
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;1
H04:Transtornos do Aparelho Lacrimal;3
H05:Transtornos da Orbita;12
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;1
H10:Conjuntivite;33
H11:Outros Transtornos da Conjuntiva;13
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;0
H15:Transtornos da Esclerotica;6
H16:Ceratite;132
H17:Cicatrizes e Opacidades da Cornea;18
H18:Outros Transtornos da Cornea;24
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;2
H20:Iridociclite;6
H21:Outros Transtornos da Iris e do Corpo Ciliar;7
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;0
H25:Catarata Senil;3
H26:Outras Cataratas;41
H27:Outros Transtornos do Cristalino;4
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;10
H30:Inflamacao Coriorretiniana;11
H31:Outros Transtornos da Coroide;3
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;0
H33:Descolamentos e Defeitos da Retina;76
H34:Oclusoes Vasculares da Retina;0
H35:Outros Transtornos da Retina;21
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;0
H40:Glaucoma;14
H42:Glaucoma em Doencas Classificadas em Outra Parte;0
H43:Transtornos do Humor Vitreo;11
H44:Transtornos do Globo Ocular;29
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;10
H46:Neurite Optica;0
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;0
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;0
H49:Estrabismo Paralitico;0
H50:Outros Estrabismos;3
H51:Outros Transtornos do Movimento Binocular;0
H52:Transtornos da Refracao e da Acomodacao;0
H53:Disturbios Visuais;20
H54:Cegueira e Visao Subnormal;193
H55:Nistagmo e Outros Movimentos Irregulares do Olho;0
H57:Outros Transtornos do Olho e Anexos;13
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;1
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;5
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);67
H60:Otite Externa;2
H61:Outros Transtornos do Ouvido Externo;1
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;0
H65:Otite Media Nao-Supurativa;1
H66:Otite Media Supurativa e as Nao Especificadas;1
H67:Otite Media em Doencas Classificadas em Outra Parte;0
H68:Salpingite e Obstrucao da Trompa de Eustaquio;0
H69:Outros Transtornos da Trompa de Eustaquio;0
H70:Mastoidite e Afeccoes Correlatas;0
H71:Colesteatoma do Ouvido Medio;1
H72:Perfuracao da Membrana do Timpano;6
H73:Outros Transtornos da Membrana do Timpano;1
H74:Outros Transtornos do Ouvido Medio e da Mastoide;0
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;1
H80:Otosclerose;0
H81:Transtornos da Funcao Vestibular;7
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;1
H83:Outros Transtornos do Ouvido Interno;11
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;28
H91:Outras Perdas de Audicao;2
H92:Otalgia e Secrecao Auditiva;4
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;0
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);1502
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;0
I01:Febre Reumatica com Comprometimento do Coracao;0
I02:Coreia Reumatica;0
I05:Doencas Reumaticas da Valva Mitral;0
I06:Doencas Reumaticas da Valva Aortica;1
I07:Doencas Reumaticas da Valva Tricuspide;0
I08:Doencas de Multiplas Valvas;0
I09:Outras Doencas Reumaticas do Coracao;0
I10:Hipertensao Essencial (Primaria);71
I11:Doenca Cardiaca Hipertensiva;1
I12:Doenca Renal Hipertensiva;0
I13:Doenca Cardiaca e Renal Hipertensiva;0
I15:Hipertensao Secundaria;0
I20:Angina Pectoris;22
I21:Infarto Agudo do Miocardio;159
I22:Infarto do Miocardio Recorrente;0
I23:Algumas Complicacoes Atuais Subsequentes ao Infarto Agudo do Miocardio;0
I24:Outras Doencas Isquemicas Agudas do Coracao;2
I25:Doenca Isquemica Cronica do Coracao;13
I26:Embolia Pulmonar;2
I27:Outras Formas de Doenca Cardiaca Pulmonar;1
I28:Outras Doencas dos Vasos Pulmonares;0
I30:Pericardite Aguda;3
I31:Outras Doencas do Pericardio;1
I32:Pericardite em Doencas Classificadas em Outra Parte;0
I33:Endocardite Aguda e Subaguda;1
I34:Transtornos Nao-Reumaticos da Valva Mitral;4
I35:Transtornos Nao-Reumaticos da Valva Aortica;5
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;0
I37:Transtornos da Valva Pulmonar;0
I38:Endocardite de Valva Nao Especificada;1
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;0
I40:Miocardite Aguda;1
I41:Miocardite em Doencas Classificadas em Outra Parte;0
I42:Cardiomiopatias;8
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;0
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;1
I45:Outros Transtornos de Conducao;1
I46:Parada Cardiaca;2
I47:Taquicardia Paroxistica;7
I48: Flutter  e Fibrilacao Atrial;8
I49:Outras Arritmias Cardiacas;28
I50:Insuficiencia Cardiaca;39
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;7
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;0
I60:Hemorragia Subaracnoide;13
I61:Hemorragia Intracerebral;13
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;2
I63:Infarto Cerebral;13
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;59
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;1
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;0
I67:Outras Doencas Cerebrovasculares;7
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;2
I69:Sequelas de Doencas Cerebrovasculares;22
I70:Aterosclerose;12
I71:Aneurisma e Disseccao da Aorta;1
I72:Outros Aneurismas;2
I73:Outras Doencas Vasculares Perifericas;8
I74:Embolia e Trombose Arteriais;5
I77:Outras Afeccoes das Arterias e Arteriolas;7
I78:Doencas dos Capilares;0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;2
I80:Flebite e Tromboflebite;83
I81:Trombose da Veia Porta;2
I82:Outra Embolia e Trombose Venosas;98
I83:Varizes dos Membros Inferiores;583
I84:Hemorroidas;86
I85:Varizes Esofagianas;1
I86:Varizes de Outras Localizacoes;24
I87:Outras Transtornos das Veias;51
I88:Linfadenite Inespecifica;1
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;14
I95:Hipotensao;0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;1
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;0
Capítulo X: Doencas do aparelho respiratório (J00-J99);561
J00:Nasofaringite Aguda [Resfriado Comum];0
J01:Sinusite Aguda;2
J02:Faringite Aguda;1
J03:Amigdalite Aguda;0
J04:Laringite e Traqueite Agudas;4
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;1
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;0
J11:Influenza [Gripe] Devida a Virus Nao Identificado;0
J12:Pneumonia Viral Nao Classificada em Outra Parte;0
J13:Pneumonia Devida a Streptococcus Pneumoniae;0
J14:Pneumonia Devida a Haemophilus Infuenzae;1
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;6
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;1
J17:Pneumonia em Doencas Classificadas em Outra Parte;0
J18:Pneumonia por Microorganismo Nao Especificada;8
J20:Bronquite Aguda;1
J21:Bronquiolite Aguda;0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;0
J30:Rinite Alergica e Vasomotora;5
J31:Rinite, Nasofaringite e Faringite Cronicas;1
J32:Sinusite Cronica;8
J33:Polipo Nasal;1
J34:Outros Transtornos do Nariz e dos Seios Paranasais;3
J35:Doencas Cronicas das Amigdalas e das Adenoides;2
J36:Abscesso Periamigdaliano;0
J37:Laringite e Laringotraqueite Cronicas;11
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;101
J39:Outras Doencas das Vias Aereas Superiores;0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;2
J41:Bronquite Cronica Simples e a Mucopurulenta;0
J42:Bronquite Cronica Nao Especificada;2
J43:Enfisema;2
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;57
J45:Asma;189
J46:Estado de Mal Asmatico;0
J47:Bronquectasia;6
J60:Pneumoconiose dos Mineiros de Carvao;1
J61:Pneumoconiose Devida a Amianto [Asbesto] e Outras Fibras Minerais;0
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;54
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;5
J64:Pneumoconiose Nao Especificada;6
J65:Pneumoconiose Associada com Tuberculose;1
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;0
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;16
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;14
J69:Pneumonite Devida a Solidos e Liquidos;1
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;2
J80:Sindrome do Desconforto Respiratorio do Adulto;1
J81:Edema Pulmonar, Nao Especificado de Outra Forma;1
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;0
J84:Outras Doencas Pulmonares Intersticiais;2
J85:Abscesso do Pulmao e do Mediastino;0
J86:Piotorax;0
J90:Derrame Pleural Nao Classificado em Outra Parte;8
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;0
J92:Placas Pleurais;0
J93:Pneumotorax;25
J94:Outras Afeccoes Pleurais;9
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;0
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;0
J98:Outros Transtornos Respiratorios;0
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);2457
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;0
K01:Dentes Inclusos e Impactados;0
K02:Carie Dentaria;0
K03:Outras Doencas dos Tecidos Dentarios Duros;0
K04:Doencas da Polpa e dos Tecidos Periapicais;0
K05:Gengivite e Doencas Periodontais;0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);7
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;5
K09:Cistos da Regiao Bucal Nao Classificados em Outra Parte;0
K10:Outras Doencas dos Maxilares;0
K11:Doencas das Glandulas Salivares;0
K12:Estomatite e Lesoes Correlatas;0
K13:Outras Doencas do Labio e da Mucosa Oral;1
K14:Doencas da Lingua;0
K20:Esofagite;1
K21:Doenca de Refluxo Gastroesofagico;0
K22:Outras Doencas do Esofago;2
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;0
K25:Ulcera Gastrica;1
K26:Ulcera Duodenal;1
K27:Ulcera Peptica de Localizacao Nao Especificada;0
K28:Ulcera Gastrojejunal;0
K29:Gastrite e Duodenite;1
K30:Dispepsia;0
K31:Outras Doencas do Estomago e do Duodeno;1
K35:Apendicite Aguda;47
K36:Outras Formas de Apendicite;1
K37:Apendicite, sem Outras Especificacoes;7
K38:Outras Doencas do Apendice;1
K40:Hernia Inguinal;1530
K41:Hernia Femoral;16
K42:Hernia Umbilical;528
K43:Hernia Ventral;126
K44:Hernia Diafragmatica;5
K45:Outras Hernias Abdominais;23
K46:Hernia Abdominal Nao Especificada;97
K50:Doenca de Crohn [Enterite Regional];1
K51:Colite Ulcerativa;1
K52:Outras Gastroenterites e Colites Nao-Infecciosas;1
K55:Transtornos Vasculares do Intestino;0
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;2
K57:Doenca Diverticular do Intestino;0
K58:Sindrome do Colon Irritavel;0
K59:Outros Transtornos Funcionais do Intestino;1
K60:Fissura e Fistula das Regioes Anal e Retal;3
K61:Abscesso das Regioes Anal e Retal;3
K62:Outras Doencas do Reto e do Anus;4
K63:Outras Doencas do Intestino;3
K65:Peritonite;8
K66:Outros Transtornos do Peritonio;7
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;1
K70:Doenca Alcoolica do Figado;1
K71:Doenca Hepatica Toxica;2
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;1
K73:Hepatite Cronica Nao Classificada em Outra Parte;0
K74:Fibrose e Cirrose Hepaticas;0
K75:Outras Doencas Inflamatorias do Figado;0
K76:Outras Doencas do Figado;4
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;1
K80:Colelitiase;7
K81:Colecistite;4
K82:Outras Doencas da Vesicula Biliar;0
K83:Outras Doencas das Vias Biliares;0
K85:Pancreatite Aguda;1
K86:Outras Doencas do Pancreas;0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;0
K90:Ma-Absorcao Intestinal;0
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;0
K92:Outras Doencas do Aparelho Digestivo;0
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;0
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);568
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;0
L01:Impetigo;0
L02:Abscesso Cutaneo, Furunculo e Antraz;65
L03:Celulite (Flegmao);57
L04:Linfadenite Aguda;1
L05:Cisto Pilonidal;2
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;35
L10:Penfigo;0
L11:Outras Afeccoes Acantoliticas;0
L12:Penfigoide;1
L13:Outras Afeccoes Bolhosas;1
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;0
L20:Dermatite Atopica;13
L21:Dermatite Seborreica;0
L22:Dermatite das Fraldas;0
L23:Dermatites Alergicas de Contato;87
L24:Dermatites de Contato por Irritantes;34
L25:Dermatite de Contato Nao Especificada;45
L26:Dermatite Esfoliativa;0
L27:Dermatite Devida a Substancias de Uso Interno;0
L28:Liquen Simples Cronico e Prurigo;0
L29:Prurido;0
L30:Outras Dermatites;10
L40:Psoriase;1
L41:Parapsoriase;0
L42:Pitiriase Rosea;0
L43:Liquen Plano;1
L44:Outras Afeccoes Papulo-Descamativas;0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;0
L50:Urticaria;8
L51:Eritema Polimorfo (Eritema Multiforme);1
L52:Eritema Nodoso;0
L53:Outras Afeccoes Eritematosas;1
L54:Eritema em Doencas Classificadas em Outra Parte;0
L55:Queimadura Solar;6
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;9
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;38
L58:Radiodermatite;0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;0
L60:Afeccoes das Unhas;13
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;1
L63:Alopecia Areata;0
L64:Alopecia Androgenica;0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];1
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;0
L68:Hipertricose;2
L70:Acne;0
L71:Rosacea;0
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;5
L73:Outras Afeccoes Foliculares;1
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;0
L80:Vitiligo;1
L81:Outros Transtornos da Pigmentacao;0
L82:Ceratose Seborreica;0
L83:Acantose Nigricans;0
L84:Calos e Calosidades;6
L85:Outras Formas de Espessamento Epidermico;6
L86:Ceratodermia em Doencas Classificadas em Outra Parte;0
L87:Transtornos da Eliminacao Transepidermica;0
L88:Piodermite Gangrenosa;0
L89:Ulcera de Decubito;2
L90:Afeccoes Atroficas da Pele;5
L91:Afeccoes Hipertroficas da Pele;3
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;6
L93:Lupus Eritematoso;6
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;0
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;40
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;49
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;5
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);41904
M00:Artrite Piogenica;18
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;6
M02:Artropatias Reacionais;0
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;0
M05:Artrite Reumatoide Soro-Positiva;24
M06:Outras Artrites Reumatoides;17
M07:Artropatias Psoriasicas e Enteropaticas;3
M08:Artrite Juvenil;0
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;0
M10:Gota;4
M11:Outras Artropatias por Deposicao de Cristais;2
M12:Outras Artropatias Especificadas;13
M13:Outras Artrites;32
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;1
M15:Poliartrose;34
M16:Coxartrose [Artrose do Quadril];225
M17:Gonartrose [Artrose do Joelho];411
M18:Artrose da Primeira Articulacao Carpometacarpiana;21
M19:Outras Artroses;253
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;95
M21:Outras Deformidades Adquiridas dos Membros;37
M22:Transtornos da Rotula [Patela];161
M23:Transtornos Internos dos Joelhos;2563
M24:Outras Transtornos Articulares Especificos;123
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;1660
M30:Poliarterite Nodosa e Afeccoes Correlatas;0
M31:Outras Vasculopatias Necrotizantes;0
M32:Lupus Eritematoso Disseminado [Sistemico];6
M33:Dermatopoliomiosite;0
M34:Esclerose Sistemica;0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;3
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;0
M40:Cifose e Lordose;3
M41:Escoliose;15
M42:Osteocondrose da Coluna Vertebral;5
M43:Outras Dorsopatias Deformantes;58
M45:Espondilite Ancilosante;4
M46:Outras Espondilopatias Inflamatorias;20
M47:Espondilose;72
M48:Outras Espondilopatias;35
M49:Espondilopatias em Doencas Classificadas em Outra Parte;0
M50:Transtornos dos Discos Cervicais;368
M51:Outros Transtornos de Discos Intervertebrais;3251
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;240
M54:Dorsalgia;12748
M60:Miosite;3
M61:Calcificacao e Ossificacao do Musculo;5
M62:Outros Transtornos Musculares;195
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;9
M65:Sinovite e Tenossinovite;4422
M66:Ruptura Espontanea de Sinovia e de Tendao;157
M67:Outros Transtornos das Sinovias e dos Tendoes;75
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;23
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;188
M71:Outras Bursopatias;103
M72:Transtornos Fibroblasticos;105
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;4
M75:Lesoes do Ombro;11244
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;91
M77:Outras Entesopatias;1632
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;418
M80:Osteoporose com Fratura Patologica;2
M81:Osteoporose sem Fratura Patologica;1
M82:Osteoporose em Doencas Classificadas em Outra Parte;0
M83:Osteomalacia do Adulto;4
M84:Transtornos da Continuidade do Osso;275
M85:Outros Transtornos da Densidade e da Estrutura Osseas;5
M86:Osteomielite;127
M87:Osteonecrose;41
M88:Doenca de Paget do Osso (Osteite Deformante);1
M89:Outros Transtornos Osseos;45
M90:Osteopatias em Doencas Classificadas em Outra Parte;2
M91:Osteocondrose Juvenil do Quadril e da Pelve;1
M92:Outras Osteocondroses Juvenis;2
M93:Outras Osteocondropatias;15
M94:Outros Transtornos das Cartilagens;14
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;7
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados em Outra Parte;49
M99:Lesoes Biomecanicas Nao Classificadas em Outra Parte;108
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);124
N00:Sindrome Nefritica Aguda;0
N01:Sindrome Nefritica Rapidamente Progressiva;0
N02:Hematuria Recidivante e Persistente;0
N03:Sindrome Nefritica Cronica;0
N04:Sindrome Nefrotica;4
N05:Sindrome Nefritica Nao Especificada;0
N06:Proteinuria Isolada com Lesao Morfologica Especificada;0
N07:Nefropatia Hereditaria Nao Classificada em Outra Parte;0
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;0
N10:Nefrite Tubulo-Intersticial Aguda;0
N11:Nefrite Tubulo-Intersticial Cronica;0
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;0
N13:Uropatia Obstrutiva e por Refluxo;0
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;0
N15:Outras Doencas Renais Tubulo-Intersticiais;1
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;0
N17:Insuficiencia Renal Aguda;7
N18:Insuficiencia Renal Cronica;57
N19:Insuficiencia Renal Nao Especificada;1
N20:Calculose do Rim e do Ureter;1
N21:Calculose do Trato Urinario Inferior;0
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;0
N23:Colica Nefretica Nao Especificada;1
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;0
N26:Rim Contraido, Nao Especificado;0
N27:Hipoplasia Renal de Causa Desconhecida;0
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;1
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;0
N30:Cistite;0
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados em Outra Parte;0
N32:Outros Transtornos da Bexiga;1
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;0
N34:Uretrite e Sindrome Uretral;0
N35:Estenose da Uretra;10
N36:Outros Transtornos da Uretra;0
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;0
N39:Outros Transtornos do Trato Urinario;0
N40:Hiperplasia da Prostata;1
N41:Doencas Inflamatorias da Prostata;0
N42:Outras Afeccoes da Prostata;0
N43:Hidrocele e Espermatocele;7
N44:Torcao do Testiculo;3
N45:Orquite e Epididimite;7
N46:Infertilidade Masculina;1
N47:Hipertrofia do Prepucio, Fimose e Parafimose;0
N48:Outros Transtornos do Penis;3
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados em Outra Parte;1
N50:Outros Transtornos dos Orgaos Genitais Masculinos;6
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;2
N60:Displasias Mamarias Benignas;0
N61:Transtornos Inflamatorios da Mama;0
N62:Hipertrofia da Mama;1
N63:Nodulo Mamario Nao Especificado;0
N64:Outras Doencas da Mama;1
N70:Salpingite e Ooforite;1
N71:Doenca Inflamatoria do Utero, Exceto O Colo;0
N72:Doenca Inflamatoria do Colo do Utero;0
N73:Outras Doencas Inflamatorias Pelvicas Femininas;1
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;0
N75:Doencas da Glandula de Bartholin;0
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;0
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;0
N80:Endometriose;1
N81:Prolapso Genital Feminino;0
N82:Fistulas do Trato Genital Feminino;0
N83:Transtornos Nao-Inflamatorios do Ovario, da Trompa de Falopio e do Ligamento Largo;2
N84:Polipo do Trato Genital Feminino;0
N85:Outros Transtornos Nao-Inflamatorios do Utero, Exceto do Colo do Utero;0
