CID10 CATEGORIA;Total_2017
G31:Outras Doencas Degenerativas do Sistema Nervoso Nao Classificadas em Outra Parte;0
G32:Outros Transtornos Degenerativos do Sistema Nervoso em Doencas Classificadas em Outra Parte;0
G35:Esclerose Multipla;2
G36:Outras Desmielinizacoes Disseminadas Agudas;0
G37:Outras Doencas Desmielinizantes do Sistema Nervoso Central;0
G40:Epilepsia;46
G41:Estado de Mal Epileptico;1
G43:Enxaqueca;11
G44:Outras Sindromes de Algias Cefalicas;8
G45:Acidentes Vasculares Cerebrais Isquemicos Transitorios e Sindromes Correlatas;3
G46:Sindromes Vasculares Cerebrais Que Ocorrem em Doencas Cerebrovasculares (I60-I67+);1
G47:Disturbios do Sono;2
G50:Transtornos do Nervo Trigemeo;7
G51:Transtornos do Nervo Facial;19
G52:Transtornos de Outros Nervos Cranianos;0
G53:Transtornos dos Nervos Cranianos em Doencas Classificadas em Outra Parte;0
G54:Transtornos das Raizes e dos Plexos Nervosos;88
G55:Compressoes das Raizes e dos Plexos Nervosos em Doencas Classificadas em Outra Parte;52
G56:Mononeuropatias dos Membros Superiores;3752
G57:Mononeuropatias dos Membros Inferiores;36
G58:Outras Mononeuropatias;16
G59:Mononeuropatias em Doencas Classificadas em Outra Parte;3
G60:Neuropatia Hereditaria e Idiopatica;1
G61:Polineuropatia Inflamatoria;3
G62:Outras Polineuropatias;5
G63:Polineuropatia em Doencas Classificadas em Outra Parte;0
G64:Outros Transtornos do Sistema Nervoso Periferico;0
G70:Miastenia Gravis e Outros Transtornos Neuromusculares;1
G71:Transtornos Primarios dos Musculos;2
G72:Outras Miopatias;0
G73:Transtornos da Juncao Mioneural e dos Musculos em Doencas Classificadas em Outra Parte;1
G80:Paralisia Cerebral Infantil;0
G81:Hemiplegia;2
G82:Paraplegia e Tetraplegia;37
G83:Outras Sindromes Paraliticas;9
G90:Transtornos do Sistema Nervoso Autonomo;0
G91:Hidrocefalia;2
G92:Encefalopatia Toxica;0
G93:Outros Transtornos do Encefalo;2
G94:Outros Transtornos do Encefalo em Doencas Classificadas em Outra Parte;0
G95:Outras Doencas da Medula Espinal;3
G96:Outros Transtornos do Sistema Nervoso Central;2
G97:Transtornos Pos-Procedimento do Sistema Nervoso Nao Classificados em Outra Parte;1
G98:Outras Transtornos do Sistema Nervoso Nao Classificados em Outra Parte;0
G99:Outros Transtornos do Sistema Nervoso em Doencas Classificadas em Outra Parte;5
Capítulo VII: Doencas do olho e anexos (H00-H59);689
H00:Hordeolo e Calazio;2
H01:Outras Inflamacoes da Palpebra;0
H02:Outros Transtornos da Palpebra;1
H03:Transtornos da Palpebra em Doencas Classificadas em Outras Partes;0
H04:Transtornos do Aparelho Lacrimal;2
H05:Transtornos da Orbita;11
H06:Transtornos do Aparelho Lacrimal e da Orbita em Doencas Classificadas em Outra Parte;0
H10:Conjuntivite;32
H11:Outros Transtornos da Conjuntiva;16
H13:Transtornos da Conjuntiva em Doencas Classificadas em Outra Parte;0
H15:Transtornos da Esclerotica;1
H16:Ceratite;126
H17:Cicatrizes e Opacidades da Cornea;18
H18:Outros Transtornos da Cornea;24
H19:Transtorno da Esclerotica e da Cornea em Doencas Classificadas em Outra Parte;7
H20:Iridociclite;6
H21:Outros Transtornos da Iris e do Corpo Ciliar;13
H22:Transtornos da Iris e do Corpo Ciliar em Doencas Classificadas em Outra Parte;1
H25:Catarata Senil;10
H26:Outras Cataratas;46
H27:Outros Transtornos do Cristalino;12
H28:Catarata e Outros Transtornos do Cristalino em Doencas Classificadas em Outra Parte;6
H30:Inflamacao Coriorretiniana;3
H31:Outros Transtornos da Coroide;3
H32:Transtornos Coriorretinianos em Doencas Classificadas em Outra Parte;0
H33:Descolamentos e Defeitos da Retina;80
H34:Oclusoes Vasculares da Retina;0
H35:Outros Transtornos da Retina;13
H36:Transtornos da Retina em Doencas Classificadas em Outra Parte;1
H40:Glaucoma;12
H42:Glaucoma em Doencas Classificadas em Outra Parte;1
H43:Transtornos do Humor Vitreo;6
H44:Transtornos do Globo Ocular;20
H45:Transtornos do Humor Vitreo e do Globo Ocular em Doencas Classificadas em Outra Parte;5
H46:Neurite Optica;3
H47:Outros Transtornos do Nervo Optico e das Vias Opticas;2
H48:Transtornos do Nervo Optico [Segundo Par] e das Vias Opticas em Doencas Classificadas em Outra Parte;1
H49:Estrabismo Paralitico;0
H50:Outros Estrabismos;3
H51:Outros Transtornos do Movimento Binocular;1
H52:Transtornos da Refracao e da Acomodacao;0
H53:Disturbios Visuais;11
H54:Cegueira e Visao Subnormal;178
H55:Nistagmo e Outros Movimentos Irregulares do Olho;0
H57:Outros Transtornos do Olho e Anexos;11
H58:Outros Transtornos do Olho e Anexos em Doencas Classificadas em Outra Parte;0
H59:Transtornos do Olho e Anexos Pos-Procedimento Nao Classificados em Outra Parte;1
Capítulo VIII: Doencas do ouvido e da apófise mastóide (H60-H95);85
H60:Otite Externa;4
H61:Outros Transtornos do Ouvido Externo;0
H62:Transtornos do Ouvido Externo em Doencas Classificadas em Outra Parte;2
H65:Otite Media Nao-Supurativa;1
H66:Otite Media Supurativa e as Nao Especificadas;5
H67:Otite Media em Doencas Classificadas em Outra Parte;1
H68:Salpingite e Obstrucao da Trompa de Eustaquio;0
H69:Outros Transtornos da Trompa de Eustaquio;0
H70:Mastoidite e Afeccoes Correlatas;0
H71:Colesteatoma do Ouvido Medio;0
H72:Perfuracao da Membrana do Timpano;4
H73:Outros Transtornos da Membrana do Timpano;0
H74:Outros Transtornos do Ouvido Medio e da Mastoide;1
H75:Outros Transtornos do Ouvido Medio e da Mastoide em Doencas Classificadas em Outra Parte;0
H80:Otosclerose;0
H81:Transtornos da Funcao Vestibular;7
H82:Sindromes Vertiginosas em Doencas Classificadas em Outra Parte;0
H83:Outros Transtornos do Ouvido Interno;15
H90:Perda de Audicao por Transtorno de Conducao e/ou Neuro-Sensorial;30
H91:Outras Perdas de Audicao;3
H92:Otalgia e Secrecao Auditiva;6
H93:Outros Transtornos do Ouvido Nao Classificados em Outra Parte;6
H94:Outros Transtornos do Ouvido em Doencas Classificadas em Outra Parte;0
H95:Transtornos do Ouvido e da Apofise Mastoide Pos-Procedimentos, Nao Classificados em Outra Parte;0
Capítulo IX: Doencas do aparelho circulatório (I00-I99);1403
I00:Febre Reumatica sem Mencao de Comprometimento do Coracao;0
I01:Febre Reumatica com Comprometimento do Coracao;0
I02:Coreia Reumatica;0
I05:Doencas Reumaticas da Valva Mitral;0
I06:Doencas Reumaticas da Valva Aortica;1
I07:Doencas Reumaticas da Valva Tricuspide;0
I08:Doencas de Multiplas Valvas;0
I09:Outras Doencas Reumaticas do Coracao;0
I10:Hipertensao Essencial (Primaria);77
I11:Doenca Cardiaca Hipertensiva;0
I12:Doenca Renal Hipertensiva;0
I13:Doenca Cardiaca e Renal Hipertensiva;0
I15:Hipertensao Secundaria;2
I20:Angina Pectoris;36
I21:Infarto Agudo do Miocardio;111
I22:Infarto do Miocardio Recorrente;0
I23:Algumas Complicacoes Atuais Subsequentes ao Infarto Agudo do Miocardio;0
I24:Outras Doencas Isquemicas Agudas do Coracao;2
I25:Doenca Isquemica Cronica do Coracao;18
I26:Embolia Pulmonar;1
I27:Outras Formas de Doenca Cardiaca Pulmonar;0
I28:Outras Doencas dos Vasos Pulmonares;0
I30:Pericardite Aguda;2
I31:Outras Doencas do Pericardio;0
I32:Pericardite em Doencas Classificadas em Outra Parte;0
I33:Endocardite Aguda e Subaguda;1
I34:Transtornos Nao-Reumaticos da Valva Mitral;7
I35:Transtornos Nao-Reumaticos da Valva Aortica;2
I36:Transtornos Nao-Reumaticos da Valva Tricuspide;0
I37:Transtornos da Valva Pulmonar;0
I38:Endocardite de Valva Nao Especificada;0
I39:Endocardite e Transtornos Valvulares Cardiacos em Doencas Classificadas em Outra Parte;0
I40:Miocardite Aguda;1
I41:Miocardite em Doencas Classificadas em Outra Parte;0
I42:Cardiomiopatias;11
I43:Cardiomiopatia em Doencas Classificadas em Outra Parte;1
I44:Bloqueio Atrioventricular e do Ramo Esquerdo;5
I45:Outros Transtornos de Conducao;3
I46:Parada Cardiaca;4
I47:Taquicardia Paroxistica;3
I48: Flutter  e Fibrilacao Atrial;8
I49:Outras Arritmias Cardiacas;29
I50:Insuficiencia Cardiaca;38
I51:Complicacoes de Cardiopatias e Doencas Cardiacas Mal Definidas;5
I52:Outras Afeccoes Cardiacas em Doencas Classificadas em Outra Parte;0
I60:Hemorragia Subaracnoide;19
I61:Hemorragia Intracerebral;16
I62:Outras Hemorragias Intracranianas Nao-Traumaticas;4
I63:Infarto Cerebral;25
I64:Acidente Vascular Cerebral, Nao Especificado Como Hemorragico ou Isquemico;64
I65:Oclusao e Estenose de Arterias Pre-Cerebrais Que Nao Resultam em Infarto Cerebral;0
I66:Oclusao e Estenose de Arterias Cerebrais Que Nao Resultam em Infarto Cerebral;0
I67:Outras Doencas Cerebrovasculares;9
I68:Transtornos Cerebrovasculares em Doencas Classificadas em Outra Parte;1
I69:Sequelas de Doencas Cerebrovasculares;30
I70:Aterosclerose;4
I71:Aneurisma e Disseccao da Aorta;2
I72:Outros Aneurismas;1
I73:Outras Doencas Vasculares Perifericas;6
I74:Embolia e Trombose Arteriais;1
I77:Outras Afeccoes das Arterias e Arteriolas;7
I78:Doencas dos Capilares;0
I79:Transtornos das Arterias, das Arteriolas e dos Capilares em Doencas Classificadas em Outra Parte;0
I80:Flebite e Tromboflebite;59
I81:Trombose da Veia Porta;0
I82:Outra Embolia e Trombose Venosas;95
I83:Varizes dos Membros Inferiores;527
I84:Hemorroidas;96
I85:Varizes Esofagianas;0
I86:Varizes de Outras Localizacoes;14
I87:Outras Transtornos das Veias;38
I88:Linfadenite Inespecifica;1
I89:Outros Transtornos Nao-Infecciosos dos Vasos Linfaticos e dos Ganglios Linfaticos;16
I95:Hipotensao;0
I97:Transtornos do Aparelho Circulatorio, Subsequentes a Procedimentos Nao Classificados em Outra Parte;0
I98:Outros Transtornos do Aparelho Circulatorio em Doencas Classificadas em Outra Parte;0
I99:Outros Transtornos do Aparelho Circulatorio e Os Nao Especificados;0
Capítulo X: Doencas do aparelho respiratório (J00-J99);596
J00:Nasofaringite Aguda [Resfriado Comum];0
J01:Sinusite Aguda;1
J02:Faringite Aguda;0
J03:Amigdalite Aguda;0
J04:Laringite e Traqueite Agudas;7
J05:Laringite Obstrutiva Aguda [Crupe] e Epiglotite;0
J06:Infeccoes Agudas das Vias Aereas Superiores de Localizacoes Multiplas e Nao Especificadas;0
J09:Influenza [Gripe] Devida a Virus Identificado da Gripe Aviaria;0
J10:Influenza Devida a Virus da Influenza [Gripe] Identificado;0
J11:Influenza [Gripe] Devida a Virus Nao Identificado;0
J12:Pneumonia Viral Nao Classificada em Outra Parte;0
J13:Pneumonia Devida a Streptococcus Pneumoniae;0
J14:Pneumonia Devida a Haemophilus Infuenzae;0
J15:Pneumonia Bacteriana Nao Classificada em Outra Parte;5
J16:Pneumonia Devida a Outros Microorganismos Infecciosos Especificados Nao Classificados em Outra Parte;0
J17:Pneumonia em Doencas Classificadas em Outra Parte;0
J18:Pneumonia por Microorganismo Nao Especificada;8
J20:Bronquite Aguda;2
J21:Bronquiolite Aguda;0
J22:Infeccoes Agudas Nao Especificada das Vias Aereas Inferiores;1
J30:Rinite Alergica e Vasomotora;5
J31:Rinite, Nasofaringite e Faringite Cronicas;3
J32:Sinusite Cronica;5
J33:Polipo Nasal;0
J34:Outros Transtornos do Nariz e dos Seios Paranasais;2
J35:Doencas Cronicas das Amigdalas e das Adenoides;1
J36:Abscesso Periamigdaliano;0
J37:Laringite e Laringotraqueite Cronicas;22
J38:Doencas das Cordas Vocais e da Laringe Nao Classificadas em Outra Parte;119
J39:Outras Doencas das Vias Aereas Superiores;0
J40:Bronquite Nao Especificada Como Aguda ou Cronica;1
J41:Bronquite Cronica Simples e a Mucopurulenta;1
J42:Bronquite Cronica Nao Especificada;2
J43:Enfisema;2
J44:Outras Doencas Pulmonares Obstrutivas Cronicas;86
J45:Asma;182
J46:Estado de Mal Asmatico;1
J47:Bronquectasia;4
J60:Pneumoconiose dos Mineiros de Carvao;0
J61:Pneumoconiose Devida a Amianto [Asbesto] e Outras Fibras Minerais;2
J62:Pneumoconiose Devida a Poeira Que Contenham Silica;44
J63:Pneumoconiose Devida a Outras Poeiras Inorganicas;6
J64:Pneumoconiose Nao Especificada;3
J65:Pneumoconiose Associada com Tuberculose;0
J66:Doencas das Vias Aereas Devida a Poeiras Organicas Especificas;2
J67:Pneumonite de Hipersensibilidade Devida a Poeiras Organicas;4
J68:Afeccoes Respiratorias Devidas a Inalacao de Produtos Quimicos, Gases, Fumacas e Vapores;5
J69:Pneumonite Devida a Solidos e Liquidos;1
J70:Afeccoes Respiratorias Devida a Outros Agentes Externos;1
J80:Sindrome do Desconforto Respiratorio do Adulto;0
J81:Edema Pulmonar, Nao Especificado de Outra Forma;0
J82:Eosinofilia Pulmonar, Nao Classificada em Outra Parte;0
J84:Outras Doencas Pulmonares Intersticiais;4
J85:Abscesso do Pulmao e do Mediastino;0
J86:Piotorax;1
J90:Derrame Pleural Nao Classificado em Outra Parte;12
J91:Derrame Pleural em Afeccoes Classificadas em Outra Parte;1
J92:Placas Pleurais;0
J93:Pneumotorax;24
J94:Outras Afeccoes Pleurais;20
J95:Afeccoes Respiratorias Pos-Procedimentos Nao Classificadas em Outra Parte;2
J96:Insuficiencia Respiratoria Nao Classificada de Outra Parte;3
J98:Outros Transtornos Respiratorios;1
J99:Transtornos Respiratorios em Doencas Classificadas em Outra Parte;0
Capítulo XI: Doencas do aparelho digestivo (K00-K93);2195
K00:Disturbios do Desenvolvimento e da Erupcao dos Dentes;0
K01:Dentes Inclusos e Impactados;0
K02:Carie Dentaria;0
K03:Outras Doencas dos Tecidos Dentarios Duros;0
K04:Doencas da Polpa e dos Tecidos Periapicais;1
K05:Gengivite e Doencas Periodontais;0
K06:Outros Transtornos da Gengiva e do Rebordo Alveolar sem Dentes;0
K07:Anomalias Dentofaciais (Inclusive a Maloclusao);5
K08:Outros Transtornos dos Dentes e de Suas Estruturas de Sustentacao;2
K09:Cistos da Regiao Bucal Nao Classificados em Outra Parte;0
K10:Outras Doencas dos Maxilares;1
K11:Doencas das Glandulas Salivares;1
K12:Estomatite e Lesoes Correlatas;0
K13:Outras Doencas do Labio e da Mucosa Oral;0
K14:Doencas da Lingua;0
K20:Esofagite;0
K21:Doenca de Refluxo Gastroesofagico;0
K22:Outras Doencas do Esofago;0
K23:Transtornos do Esofago em Doencas Classificadas em Outra Parte;0
K25:Ulcera Gastrica;1
K26:Ulcera Duodenal;0
K27:Ulcera Peptica de Localizacao Nao Especificada;0
K28:Ulcera Gastrojejunal;0
K29:Gastrite e Duodenite;0
K30:Dispepsia;0
K31:Outras Doencas do Estomago e do Duodeno;0
K35:Apendicite Aguda;47
K36:Outras Formas de Apendicite;0
K37:Apendicite, sem Outras Especificacoes;0
K38:Outras Doencas do Apendice;0
K40:Hernia Inguinal;1424
K41:Hernia Femoral;13
K42:Hernia Umbilical;451
K43:Hernia Ventral;114
K44:Hernia Diafragmatica;3
K45:Outras Hernias Abdominais;30
K46:Hernia Abdominal Nao Especificada;58
K50:Doenca de Crohn [Enterite Regional];0
K51:Colite Ulcerativa;2
K52:Outras Gastroenterites e Colites Nao-Infecciosas;1
K55:Transtornos Vasculares do Intestino;1
K56:Ileo Paralitico e Obstrucao Intestinal sem Hernia;1
K57:Doenca Diverticular do Intestino;0
K58:Sindrome do Colon Irritavel;0
K59:Outros Transtornos Funcionais do Intestino;1
K60:Fissura e Fistula das Regioes Anal e Retal;1
K61:Abscesso das Regioes Anal e Retal;1
K62:Outras Doencas do Reto e do Anus;1
K63:Outras Doencas do Intestino;3
K65:Peritonite;1
K66:Outros Transtornos do Peritonio;3
K67:Comprometimento do Peritonio, em Doencas Infecciosas Classificadas em Outra Parte;0
K70:Doenca Alcoolica do Figado;1
K71:Doenca Hepatica Toxica;2
K72:Insuficiencia Hepatica Nao Classificada em Outra Parte;1
K73:Hepatite Cronica Nao Classificada em Outra Parte;0
K74:Fibrose e Cirrose Hepaticas;0
K75:Outras Doencas Inflamatorias do Figado;1
K76:Outras Doencas do Figado;4
K77:Transtornos do Figado em Doencas Classificadas em Outra Parte;0
K80:Colelitiase;9
K81:Colecistite;3
K82:Outras Doencas da Vesicula Biliar;0
K83:Outras Doencas das Vias Biliares;2
K85:Pancreatite Aguda;2
K86:Outras Doencas do Pancreas;0
K87:Transtornos da Vesicula Biliar, das Vias Biliares e do Pancreas em Doencas Classificadas em Outra Parte;0
K90:Ma-Absorcao Intestinal;1
K91:Transtornos do Aparelho Digestivo Pos-Procedimentos, Nao Classificados em Outra Parte;1
K92:Outras Doencas do Aparelho Digestivo;1
K93:Transtornos de Outros Orgaos Digestivos em Doencas Classificadas em Outra Parte;0
Capítulo XII: Doencas da pele e do tecido subcutâneo (L00-L99);568
L00:Sindrome da Pele Escaldada Estafilococica do Recem-Nascido;0
L01:Impetigo;1
L02:Abscesso Cutaneo, Furunculo e Antraz;65
L03:Celulite (Flegmao);52
L04:Linfadenite Aguda;1
L05:Cisto Pilonidal;1
L08:Outras Infeccoes Localizadas da Pele e do Tecido Subcutaneo;25
L10:Penfigo;1
L11:Outras Afeccoes Acantoliticas;1
L12:Penfigoide;0
L13:Outras Afeccoes Bolhosas;2
L14:Afeccoes Bolhosas em Doencas Classificadas em Outra Parte;0
L20:Dermatite Atopica;13
L21:Dermatite Seborreica;0
L22:Dermatite das Fraldas;0
L23:Dermatites Alergicas de Contato;122
L24:Dermatites de Contato por Irritantes;42
L25:Dermatite de Contato Nao Especificada;38
L26:Dermatite Esfoliativa;0
L27:Dermatite Devida a Substancias de Uso Interno;0
L28:Liquen Simples Cronico e Prurigo;1
L29:Prurido;0
L30:Outras Dermatites;4
L40:Psoriase;2
L41:Parapsoriase;0
L42:Pitiriase Rosea;0
L43:Liquen Plano;0
L44:Outras Afeccoes Papulo-Descamativas;0
L45:Afeccoes Papulo-Descamativas em Doencas Classificadas em Outra Parte;0
L50:Urticaria;11
L51:Eritema Polimorfo (Eritema Multiforme);0
L52:Eritema Nodoso;0
L53:Outras Afeccoes Eritematosas;1
L54:Eritema em Doencas Classificadas em Outra Parte;0
L55:Queimadura Solar;4
L56:Outras Alteracoes Agudas da Pele Devidas a Radiacao Ultravioleta;6
L57:Alteracoes da Pele Devidas a Exposicao Cronica a Radiacao Nao Ionizante;45
L58:Radiodermatite;0
L59:Outras Afeccoes da Pele e do Tecido Subcutaneo Relacionadas com a Radiacao;0
L60:Afeccoes das Unhas;13
L62:Afeccoes das Unhas em Doencas Classificadas em Outra Parte;0
L63:Alopecia Areata;0
L64:Alopecia Androgenica;0
L65:Outras Formas Nao Cicatriciais da Perda de Cabelos ou Pelos;0
L66:Alopecia Cicatricial [Perda de Cabelos ou Pelos, Cicatricial];2
L67:Anormalidades da Cor e do Pediculo dos Cabelos e dos Pelos;0
L68:Hipertricose;0
L70:Acne;0
L71:Rosacea;1
L72:Cistos Foliculares da Pele e do Tecido Subcutaneo;4
L73:Outras Afeccoes Foliculares;3
L74:Afeccoes das Glandulas Sudoriparas Ecrinas;0
L75:Afeccoes das Glandulas Sudoriparas Apocrinas;0
L80:Vitiligo;0
L81:Outros Transtornos da Pigmentacao;0
L82:Ceratose Seborreica;0
L83:Acantose Nigricans;0
L84:Calos e Calosidades;10
L85:Outras Formas de Espessamento Epidermico;3
L86:Ceratodermia em Doencas Classificadas em Outra Parte;0
L87:Transtornos da Eliminacao Transepidermica;1
L88:Piodermite Gangrenosa;2
L89:Ulcera de Decubito;0
L90:Afeccoes Atroficas da Pele;9
L91:Afeccoes Hipertroficas da Pele;3
L92:Afeccoes Granulomatosas da Pele e do Tecido Subcutaneo;4
L93:Lupus Eritematoso;0
L94:Outras Afeccoes Localizadas do Tecido Conjuntivo;0
L95:Vasculite Limitada a Pele Nao Classificadas em Outra Parte;1
L97:Ulcera dos Membros Inferiores Nao Classificada em Outra Parte;25
L98:Outras Afeccoes da Pele e do Tecido Subcutaneo Nao Classificadas em Outra Parte;48
L99:Outras Afeccoes da Pele e do Tecido Subcutaneo em Doencas Classificadas em Outra Parte;1
Capítulo XIII: Doencas do sistema osteomuscular e do tecido conjuntivo (M00-M99);39425
M00:Artrite Piogenica;16
M01:Infeccoes Diretas da Articulacao em Doencas Infecciosas e Parasitarias Classificadas em Outra Parte;1
M02:Artropatias Reacionais;2
M03:Artropatias Pos-Infecciosas e Reacionais em Doencas Infecciosas Classificadas em Outra Parte;1
M05:Artrite Reumatoide Soro-Positiva;22
M06:Outras Artrites Reumatoides;22
M07:Artropatias Psoriasicas e Enteropaticas;3
M08:Artrite Juvenil;1
M09:Artrite Juvenil em Doencas Classificadas em Outra Parte;0
M10:Gota;3
M11:Outras Artropatias por Deposicao de Cristais;1
M12:Outras Artropatias Especificadas;19
M13:Outras Artrites;22
M14:Artropatias em Outras Doencas Classificadas em Outra Parte;2
M15:Poliartrose;29
M16:Coxartrose [Artrose do Quadril];191
M17:Gonartrose [Artrose do Joelho];402
M18:Artrose da Primeira Articulacao Carpometacarpiana;8
M19:Outras Artroses;219
M20:Deformidades Adquiridas dos Dedos das Maos e dos Pes;104
M21:Outras Deformidades Adquiridas dos Membros;30
M22:Transtornos da Rotula [Patela];152
M23:Transtornos Internos dos Joelhos;2305
M24:Outras Transtornos Articulares Especificos;130
M25:Outros Transtornos Articulares Nao Classificados em Outra Parte;1442
M30:Poliarterite Nodosa e Afeccoes Correlatas;0
M31:Outras Vasculopatias Necrotizantes;0
M32:Lupus Eritematoso Disseminado [Sistemico];6
M33:Dermatopoliomiosite;0
M34:Esclerose Sistemica;0
M35:Outras Afeccoes Sistemicas do Tecido Conjuntivo;3
M36:Doencas Sistemicas do Tecido Conjuntivo em Doencas Classificadas em Outra Parte;0
M40:Cifose e Lordose;2
M41:Escoliose;12
M42:Osteocondrose da Coluna Vertebral;0
M43:Outras Dorsopatias Deformantes;51
M45:Espondilite Ancilosante;7
M46:Outras Espondilopatias Inflamatorias;84
M47:Espondilose;63
M48:Outras Espondilopatias;34
M49:Espondilopatias em Doencas Classificadas em Outra Parte;2
M50:Transtornos dos Discos Cervicais;314
M51:Outros Transtornos de Discos Intervertebrais;3155
M53:Outras Dorsopatias Nao Classificadas em Outra Parte;207
M54:Dorsalgia;11835
M60:Miosite;19
M61:Calcificacao e Ossificacao do Musculo;3
M62:Outros Transtornos Musculares;191
M63:Transtornos de Musculo em Doencas Classificadas em Outra Parte;5
M65:Sinovite e Tenossinovite;4412
M66:Ruptura Espontanea de Sinovia e de Tendao;153
M67:Outros Transtornos das Sinovias e dos Tendoes;86
M68:Transtorno de Sinovias e de Tendoes em Doencas Classificadas em Outra Parte;20
M70:Transtornos dos Tecidos Moles Relacionados com O Uso, Uso Excessivo e Pressao;182
M71:Outras Bursopatias;128
M72:Transtornos Fibroblasticos;98
M73:Transtornos dos Tecidos Moles em Doencas Classificadas em Outra Parte;10
M75:Lesoes do Ombro;10647
M76:Entesopatias dos Membros Inferiores, Excluindo Pe;115
M77:Outras Entesopatias;1585
M79:Outros Transtornos dos Tecidos Moles, Nao Classificados em Outra Parte;409
M80:Osteoporose com Fratura Patologica;1
M81:Osteoporose sem Fratura Patologica;0
M82:Osteoporose em Doencas Classificadas em Outra Parte;4
M83:Osteomalacia do Adulto;3
M84:Transtornos da Continuidade do Osso;152
M85:Outros Transtornos da Densidade e da Estrutura Osseas;2
M86:Osteomielite;72
M87:Osteonecrose;35
M88:Doenca de Paget do Osso (Osteite Deformante);0
M89:Outros Transtornos Osseos;30
M90:Osteopatias em Doencas Classificadas em Outra Parte;0
M91:Osteocondrose Juvenil do Quadril e da Pelve;0
M92:Outras Osteocondroses Juvenis;3
M93:Outras Osteocondropatias;19
M94:Outros Transtornos das Cartilagens;8
M95:Outras Deformidades Adquiridas do Sistema Osteomuscular e do Tecido Conjuntivo;7
M96:Transtornos Osteomusculares Pos-Procedimentos Nao Classificados em Outra Parte;22
M99:Lesoes Biomecanicas Nao Classificadas em Outra Parte;102
Capítulo XIV: Doencas do aparelho geniturinário (N00-N99);122
N00:Sindrome Nefritica Aguda;0
N01:Sindrome Nefritica Rapidamente Progressiva;0
N02:Hematuria Recidivante e Persistente;0
N03:Sindrome Nefritica Cronica;0
N04:Sindrome Nefrotica;1
N05:Sindrome Nefritica Nao Especificada;0
N06:Proteinuria Isolada com Lesao Morfologica Especificada;0
N07:Nefropatia Hereditaria Nao Classificada em Outra Parte;0
N08:Transtornos Glomerulares em Doencas Classificadas em Outra Parte;0
N10:Nefrite Tubulo-Intersticial Aguda;0
N11:Nefrite Tubulo-Intersticial Cronica;0
N12:Nefrite Tubulo-Intersticial Nao Especificada Se Aguda ou Cronica;0
N13:Uropatia Obstrutiva e por Refluxo;2
N14:Afeccoes Tubulares e Tubulo-Intersticiais Induzidas por Drogas ou Metais Pesados;1
N15:Outras Doencas Renais Tubulo-Intersticiais;0
N16:Transtornos Renais Tubulo-Intersticiais em Doencas Classificadas em Outra Parte;0
N17:Insuficiencia Renal Aguda;9
N18:Insuficiencia Renal Cronica;58
N19:Insuficiencia Renal Nao Especificada;0
N20:Calculose do Rim e do Ureter;3
N21:Calculose do Trato Urinario Inferior;0
N22:Calculose do Trato Urinario Inferior em Doencas Classificadas em Outra Parte;0
N23:Colica Nefretica Nao Especificada;1
N25:Transtornos Resultantes de Funcao Renal Tubular Alterada;0
N26:Rim Contraido, Nao Especificado;0
N27:Hipoplasia Renal de Causa Desconhecida;0
N28:Outros Transtornos do Rim e do Ureter Nao Classificado em Outra Parte;1
N29:Outros Transtornos do Rim e do Ureter em Doencas Classificadas em Outra Parte;0
N30:Cistite;0
N31:Disfuncoes Neuromusculares da Bexiga Nao Classificados em Outra Parte;0
N32:Outros Transtornos da Bexiga;2
N33:Transtornos da Bexiga em Doencas Classificadas em Outra Parte;0
N34:Uretrite e Sindrome Uretral;0
N35:Estenose da Uretra;9
N36:Outros Transtornos da Uretra;0
N37:Transtornos da Uretra em Doencas Classificadas em Outra Parte;0
N39:Outros Transtornos do Trato Urinario;2
N40:Hiperplasia da Prostata;1
N41:Doencas Inflamatorias da Prostata;0
N42:Outras Afeccoes da Prostata;0
N43:Hidrocele e Espermatocele;9
N44:Torcao do Testiculo;4
N45:Orquite e Epididimite;5
N46:Infertilidade Masculina;0
N47:Hipertrofia do Prepucio, Fimose e Parafimose;0
N48:Outros Transtornos do Penis;1
N49:Transtornos Inflamatorios de Orgaos Genitais Masculinos, Nao Classificados em Outra Parte;2
N50:Outros Transtornos dos Orgaos Genitais Masculinos;3
N51:Transtornos dos Orgaos Genitais Masculinos em Doencas Classificadas em Outra Parte;2
N60:Displasias Mamarias Benignas;0
N61:Transtornos Inflamatorios da Mama;0
N62:Hipertrofia da Mama;0
N63:Nodulo Mamario Nao Especificado;0
N64:Outras Doencas da Mama;0
N70:Salpingite e Ooforite;0
N71:Doenca Inflamatoria do Utero, Exceto O Colo;0
N72:Doenca Inflamatoria do Colo do Utero;0
N73:Outras Doencas Inflamatorias Pelvicas Femininas;0
N74:Transtornos Inflamatorios da Pelve Feminina em Doencas Classificadas em Outra Parte;0
N75:Doencas da Glandula de Bartholin;1
N76:Outras Afeccoes Inflamatorias da Vagina e da Vulva;0
N77:Ulceracao e Inflamacao Vulvovaginais em Doencas Classificadas em Outra Parte;0
N80:Endometriose;1
N81:Prolapso Genital Feminino;2
N82:Fistulas do Trato Genital Feminino;0
N83:Transtornos Nao-Inflamatorios do Ovario, da Trompa de Falopio e do Ligamento Largo;1
N84:Polipo do Trato Genital Feminino;0
N85:Outros Transtornos Nao-Inflamatorios do Utero, Exceto do Colo do Utero;0
